"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,          78,      -5.935588764,      -5.946864295,      -6.111740545,      -5.749671797,      -9.806305959,       1.771140545
          0,           0,          79,      -5.929475107,      -5.945597728,      -6.102971632,      -5.743890477,      -9.818104941,       1.704487512
          0,           0,          80,      -5.925094764,      -5.945672108,      -6.096456634,      -5.740319955,      -9.827902848,       1.682456282
          0,           0,          81,      -5.922128355,      -5.946150133,      -6.092098913,       -5.73924447,       -9.83230374,       1.685501007
          0,           0,          82,        -5.9191346,      -5.946302749,      -6.088387542,      -5.736249552,      -9.830872107,       1.573447099
          0,           0,          83,      -5.915897693,      -5.945586094,      -6.084531274,      -5.732363477,      -9.821011548,       1.594843664
          0,           0,          84,      -5.912369785,      -5.944470548,      -6.079620142,      -5.728575742,      -9.801169651,         1.5596529
          0,           0,          85,      -5.908330942,      -5.942812433,      -6.073605477,      -5.724499045,      -9.770431314,       1.521106857
          0,           0,          86,      -5.903905019,      -5.940534964,      -6.066811469,      -5.719495778,      -9.729207974,       1.482713835
          0,           0,          87,      -5.900550134,      -5.938728577,      -6.060687411,       -5.71647651,      -9.679010873,       1.444539629
          0,           0,          88,      -5.897284583,      -5.937184709,      -6.054838761,      -5.713979877,      -9.622190959,        1.40718422
          0,           0,          89,       -5.89441207,      -5.936360298,      -6.049025041,      -5.711994804,      -9.561127849,       1.371069783
          0,           0,          90,      -5.892167437,      -5.936345369,      -6.043891441,       -5.71064573,      -9.498063014,       1.334994502
          0,           0,          91,      -5.890750021,      -5.937363216,      -6.039930241,      -5.710113913,      -9.431184268,       1.256762123
          0,           0,          92,      -5.890299935,      -5.940283911,      -6.036949001,      -5.710888969,      -9.366195283,       1.206536552
          0,           0,          93,      -5.891151583,      -5.945077084,      -6.035846318,       -5.71354991,      -9.303234551,       1.256646746
          0,           0,          94,      -5.893040107,      -5.951943052,      -6.036214237,      -5.717743839,      -9.243072012,       1.230305545
          0,           0,          95,      -5.896255608,      -5.960865642,       -6.03880307,      -5.723633053,      -9.189694597,       1.245731209
          0,           0,          96,      -5.900946391,      -5.971248546,      -6.043746274,      -5.732545914,      -9.138445151,       1.234755441
          0,           0,          97,      -5.906220551,      -5.983084037,      -6.049896874,      -5.741245436,      -9.090803971,       1.134840312
          0,           0,          98,      -5.912553114,      -5.996414624,      -6.058135094,      -5.751155873,      -9.046474926,       1.115985974
          0,           0,          99,      -5.919669989,       -6.01095641,      -6.068097011,      -5.762235021,      -9.008017901,        1.14371218
          0,           0,         100,      -5.927150638,      -6.025767671,      -6.079212454,      -5.775700808,      -8.971385118,        1.14732822
          0,           0,         101,      -5.933931075,      -6.039784357,      -6.090596788,      -5.786459537,      -8.938501105,       1.088742913
          0,           0,         102,      -5.940629095,      -6.053065675,      -6.102781151,      -5.796937058,      -8.908526616,       1.095791967
          0,           0,         103,      -5.946283761,      -6.065297607,      -6.114403726,      -5.806453004,      -8.881863646,       1.111530319
          0,           0,         104,      -5.950534897,      -6.075746742,      -6.125509095,      -5.814437835,      -8.857392091,       1.132765046
          0,           0,         105,      -5.953025553,      -6.083910602,      -6.135426237,      -5.819439984,      -8.836369278,       1.158325375
          0,           0,         106,      -5.955147818,      -6.091651669,      -6.144606053,      -5.825520887,      -8.817883586,       1.180652346
          0,           0,         107,      -5.955625797,      -6.098295173,      -6.152550263,      -5.829917251,      -8.798254044,       1.230033061
          0,           0,         108,      -5.955444568,       -6.10361236,      -6.159618846,      -5.834636093,      -8.774351115,       1.276061462
          0,           0,         109,      -5.953792376,      -6.108246116,      -6.165354115,      -5.836434421,      -8.749529022,       1.308604886
          0,           0,         110,      -5.951388468,      -6.112048042,      -6.170178991,       -5.83650956,      -8.732620611,       1.361863468
          0,           0,         111,      -5.948729358,       -6.11540741,      -6.174577902,      -5.835353475,       -8.72362609,       1.405165713
          0,           0,         112,      -5.946630387,      -6.119524141,      -6.179491736,      -5.834949333,      -8.714004631,       1.458257535
          0,           0,         113,      -5.946074655,      -6.125728788,      -6.185190514,      -5.838089662,       -8.70072168,       1.490872398
          0,           0,         114,       -5.94650512,      -6.133047207,      -6.192066658,       -5.84103609,      -8.681457345,       1.423658054
          0,           0,         115,      -5.948965794,      -6.142387794,      -6.200023239,      -5.847988047,      -8.649212901,       1.561961958
          0,           0,         116,      -5.952204236,      -6.151699432,      -6.208312732,      -5.853429553,      -8.416945982,       1.546627013
          0,           0,         117,       -5.95657099,      -6.161419895,      -6.217664576,      -5.858895836,      -7.364550332,       2.005785825
          0,           0,         118,      -5.961886988,      -6.169573177,       -6.22647762,      -5.862741477,       -7.43971176,       2.084276737
          0,           0,         119,      -5.969059768,       -6.17884781,      -6.238316399,      -5.868255302,      -6.139105086,       2.587765598
