"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         237,      -6.611093538,      -6.780102222,      -6.790879104,      -6.074099103,      -11.31600649
          0,           0,         238,      -6.612361181,      -6.782258823,      -6.785160376,      -6.076455407,      -11.31585823
          0,           0,         239,      -6.613464617,      -6.784358518,      -6.779649629,      -6.078701077,      -11.31561708
          0,           0,         240,      -6.614394942,      -6.786394804,      -6.774446962,      -6.080815964,      -11.31527533
          0,           0,         241,      -6.615168843,      -6.788361964,      -6.769636711,      -6.082801954,      -11.31484426
          0,           0,         242,      -6.615745015,      -6.790257093,      -6.765288848,      -6.084615089,      -11.31434719
          0,           0,         243,      -6.616091424,      -6.792079696,      -6.761458713,      -6.086220866,      -11.31381314
          0,           0,         244,       -6.61625438,      -6.793829637,      -6.758188571,      -6.087634805,      -11.31328944
          0,           0,         245,      -6.616238565,      -6.795509435,      -6.755512276,       -6.08884787,      -11.31278452
          0,           0,         246,      -6.616083297,      -6.797119912,      -6.753452435,       -6.08988976,      -11.31256119
          0,           0,         247,       -6.61570437,      -6.798765505,      -6.752051892,      -6.090637888,      -11.31206986
          0,           0,         248,      -6.615156482,      -6.800206827,      -6.751224899,      -6.091177296,      -11.31155968
          0,           0,         249,      -6.614487015,      -6.801578665,       -6.75096822,      -6.091544764,      -11.31102566
          0,           0,         250,      -6.613650329,      -6.802903169,      -6.751277223,      -6.091706816,      -11.31046966
          0,           0,         251,      -6.612622376,      -6.804189566,      -6.752139795,      -6.091650585,      -11.30990145
          0,           0,         252,      -6.611470669,      -6.805446468,      -6.753541779,      -6.091426276,      -11.30931754
          0,           0,         253,       -6.61015643,      -6.806685235,      -6.755467288,      -6.091027077,       -11.3087201
          0,           0,         254,      -6.608451492,      -6.807919173,      -6.757906853,      -6.090267264,      -11.30809156
          0,           0,         255,      -6.606116417,      -6.809187242,      -6.760832551,      -6.088922019,      -11.30771884
          0,           0,         256,      -6.603900808,      -6.810606514,      -6.763991417,      -6.087515472,      -11.30711207
          0,           0,         257,       -6.60194422,      -6.811906093,      -6.767485123,      -6.086211347,      -11.30652978
          0,           0,         258,      -6.600311786,      -6.813167807,      -6.771305995,      -6.085087114,      -11.30597599
          0,           0,         259,      -6.598964676,      -6.814381586,      -6.775430244,      -6.084132796,      -11.30544825
          0,           0,         260,      -6.597848938,      -6.815537758,      -6.779826193,      -6.083320984,      -11.30494009
          0,           0,         261,      -6.596914377,      -6.816634075,      -6.784457976,      -6.082622401,      -11.30445108
          0,           0,         262,      -6.596129246,       -6.81767277,       -6.78928812,      -6.082020478,      -11.30397235
          0,           0,         263,      -6.595473342,      -6.818658332,      -6.794278044,      -6.081506559,      -11.30350347
          0,           0,         264,      -6.594935818,      -6.819595015,       -6.79938833,      -6.081078646,      -11.30303339
          0,           0,         265,      -6.594513434,      -6.820487429,      -6.804579308,      -6.080739834,        -11.302564
          0,           0,         266,      -6.594205903,      -6.821339428,      -6.809811688,      -6.080495187,      -11.30209297
          0,           0,         267,      -6.594021026,      -6.822154443,      -6.815046914,      -6.080356297,      -11.30162877
          0,           0,         268,      -6.593972119,      -6.822935405,      -6.820247978,      -6.080339124,      -11.30117548
          0,           0,         269,      -6.594045774,      -6.823685749,      -6.825379191,      -6.080436263,      -11.30073432
          0,           0,         270,      -6.594241644,      -6.824407859,      -6.830406619,      -6.080651102,      -11.30030981
          0,           0,         271,      -6.594565081,      -6.825103598,      -6.835298958,      -6.080989615,      -11.29990758
          0,           0,         272,      -6.595022573,      -6.825774942,      -6.840029203,      -6.081459676,        -11.299537
          0,           0,         273,      -6.595617434,      -6.826424611,      -6.844573817,      -6.082066579,      -11.29918528
