"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         148,      -6.911984248,      -6.957769695,      -7.308511924,      -6.402027212,      -11.15426731
          0,           0,         149,        -6.9171857,      -6.960153724,      -7.313841285,      -6.406533711,      -11.16672281
          0,           0,         150,      -6.922374676,      -6.962431699,      -7.318297698,      -6.411092523,       -11.1676301
          0,           0,         151,      -6.925923743,      -6.964788147,      -7.321937274,      -6.414381503,      -11.16201785
          0,           0,         152,      -6.928252525,      -6.967285348,      -7.324540055,      -6.416941853,      -11.16664057
          0,           0,         153,        -6.9308918,      -6.969633652,      -7.326500358,      -6.419769927,      -11.16633987
          0,           0,         154,      -6.932454288,      -6.972024806,      -7.327568103,      -6.421844596,      -10.56499129
          0,           0,         155,      -6.933565548,      -6.974496073,      -7.328093802,      -6.423595051,      -11.09704948
          0,           0,         156,       -6.93352665,      -6.976913613,      -7.328008328,      -6.424541658,      -11.16164992
          0,           0,         157,      -6.933551691,      -6.979222506,      -7.327460921,      -6.425639807,      -11.15686618
          0,           0,         158,      -6.933196269,      -6.981597266,      -7.326648541,      -6.426450154,      -11.16362822
          0,           0,         159,      -6.932834554,      -6.983781406,      -7.325514168,      -6.427320157,      -11.16311459
          0,           0,         160,      -6.932022484,      -6.985888996,      -7.324337352,      -6.427803564,      -11.15304594
          0,           0,         161,      -6.930528785,      -6.988069719,      -7.323045038,       -6.42777339,      -11.16194081
          0,           0,         162,       -6.92890435,      -6.989953408,      -7.321793103,      -6.427679434,      -11.16158996
          0,           0,         163,      -6.927097825,      -6.991671624,      -7.320607684,      -6.427472487,      -11.14416987
          0,           0,         164,      -6.925105721,       -6.99337514,      -7.319585394,      -6.427093446,      -11.15242019
          0,           0,         165,      -6.923045826,      -6.994717811,       -7.31874799,      -6.426669265,      -10.44857086
          0,           0,         166,      -6.920885795,      -6.995883796,      -7.318154833,      -6.426112718,      -11.06277796
          0,           0,         167,      -6.918473406,        -6.9967412,      -7.317847831,      -6.425324082,      -11.15127596
          0,           0,         168,      -6.915737292,      -6.997305667,      -7.317855106,      -6.424236563,      -11.15333396
          0,           0,         169,      -6.912726832,      -6.997548521,      -7.318217708,      -6.422958504,      -11.15262046
          0,           0,         170,       -6.90923708,      -6.997384371,      -7.318970513,      -6.421245494,      -11.15186445
          0,           0,         171,      -6.905467889,      -6.996806886,      -7.320113729,      -6.419221516,      -11.15462857
          0,           0,         172,      -6.902014489,      -6.995760332,      -7.321635226,      -6.417374318,       -11.1470425
          0,           0,         173,      -6.898740589,      -6.994394743,      -7.323560638,      -6.415593582,      -11.15227129
          0,           0,         174,      -6.900257168,      -6.992578338,      -7.325907443,       -6.41798302,      -11.14780432
          0,           0,         175,      -6.910727104,      -6.990675179,      -7.328579297,       -6.42803866,      -11.14692696
          0,           0,         176,      -6.922412522,      -6.989208437,      -7.331166644,      -6.438872585,      -11.14931025
          0,           0,         177,      -6.931503608,      -6.988164165,      -7.334159527,       -6.44701402,      -11.14158203
          0,           0,         178,      -6.939727375,      -6.987495143,      -7.337725573,      -6.454342451,      -11.14634227
          0,           0,         179,      -6.947164268,      -6.987019345,      -7.342183907,      -6.460566032,      -11.13914676
          0,           0,         180,      -6.951042509,      -6.987021938,      -7.346988392,      -6.463943996,      -10.37916028
          0,           0,         181,      -6.955554499,      -6.987109425,      -7.352584684,      -6.467736166,      -11.02898028
          0,           0,         182,      -6.957446792,      -6.987521855,      -7.358465315,      -6.469292458,      -11.13149848
          0,           0,         183,      -6.959572876,      -6.988145494,      -7.364847443,      -6.470919262,       -11.1328052
          0,           0,         184,      -6.962036742,      -6.989038269,      -7.371634052,      -6.472679532,      -11.13847037
          0,           0,         185,      -6.963188338,      -6.990244732,      -7.378418795,      -6.473418254,      -11.13115765
          0,           0,         186,      -6.965370199,      -6.991643498,      -7.385636398,      -6.475031378,      -11.13236491
          0,           0,         187,      -6.967808744,      -6.993204216,      -7.393142678,      -6.476741845,      -11.12813543
          0,           0,         188,      -6.968990579,      -6.995050978,      -7.400617931,      -6.477430654,      -11.12638053
          0,           0,         189,      -6.970615914,      -6.997023142,      -7.408473111,      -6.478445789,      -11.12505454
