"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,          77,      -5.317687365,      -5.384019434,      -5.331867695,       -4.69652874,      -7.562336718,      -1.190812914
          0,           0,          78,       -5.31561279,      -5.382678736,      -5.329862497,      -4.695070628,      -7.596271522,      -1.195803681
          0,           0,          79,      -5.313552481,      -5.381377748,      -5.327874864,       -4.69362348,      -7.628638146,      -1.200436026
          0,           0,          80,      -5.311509251,      -5.380129338,      -5.325912665,      -4.692191798,      -7.656586628,       -1.20470291
          0,           0,          81,      -5.309492009,      -5.378935719,      -5.323983556,      -4.690783927,      -7.679354809,      -1.208647902
          0,           0,          82,      -5.307507216,      -5.377808848,      -5.322097966,      -4.689406989,      -7.697350296,       -1.21230911
          0,           0,          83,      -5.305564207,      -5.376755372,      -5.320266956,      -4.688071072,       -7.71141044,      -1.215744406
          0,           0,          84,      -5.303671519,      -5.375788455,      -5.318503489,      -4.686785246,      -7.722381988,      -1.218991117
          0,           0,          85,      -5.301840773,      -5.374918073,      -5.316823241,      -4.685562547,      -7.730964375,      -1.222073055
          0,           0,          86,      -5.300081776,      -5.374159673,      -5.315242233,      -4.684413884,      -7.737688341,      -1.225006861
          0,           0,          87,      -5.298409133,      -5.373525899,      -5.313780263,      -4.683355232,      -7.742948441,      -1.227806507
          0,           0,          88,      -5.296833723,      -5.373034162,      -5.312457907,      -4.682399967,      -7.747117758,      -1.230510374
          0,           0,          89,      -5.295371516,      -5.372698844,      -5.311297222,         -4.681565,      -7.750412761,      -1.233119235
          0,           0,          90,      -5.294034656,      -5.372538718,      -5.310322247,      -4.680866021,      -7.753008445,      -1.235617275
          0,           0,          91,      -5.292838548,      -5.372567757,      -5.309556673,      -4.680319728,      -7.755055076,      -1.238013816
          0,           0,          92,      -5.291795393,      -5.372803839,      -5.309024687,      -4.679941975,      -7.756675389,      -1.240317127
          0,           0,          93,      -5.290918239,       -5.37325976,      -5.308749726,      -4.679747797,      -7.757978661,      -1.242564292
          0,           0,          94,      -5.290216973,      -5.373948479,      -5.308752634,      -4.679750579,      -7.759256978,      -1.244803356
          0,           0,          95,      -5.289699912,      -5.374880314,      -5.309052109,      -4.679960899,      -7.760980326,      -1.247061303
          0,           0,          96,      -5.289373038,      -5.376060902,      -5.309662822,      -4.680387631,      -7.762880221,       -1.24938818
          0,           0,          97,        -5.2892373,      -5.377494728,      -5.310594344,      -4.681034399,      -7.765151895,      -1.251844885
          0,           0,          98,      -5.289292765,      -5.379179841,      -5.311850727,      -4.681902407,      -7.767995498,        -1.2543971
          0,           0,          99,      -5.289532682,      -5.381112559,      -5.313429431,      -4.682987329,        -7.7713211,      -1.257049697
          0,           0,         100,      -5.289948807,      -5.383282964,      -5.315321153,      -4.684280751,      -7.775445637,      -1.259831269
          0,           0,         101,      -5.290528504,       -5.38567797,      -5.317509405,      -4.685770235,      -7.780187307,      -1.262715895
          0,           0,         102,      -5.291254669,        -5.3882817,      -5.319970647,      -4.687437676,       -7.78526767,      -1.265670387
          0,           0,         103,      -5.292109752,      -5.391071846,      -5.322674748,      -4.689262648,      -7.790517265,      -1.268699955
          0,           0,         104,      -5.293071701,      -5.394026429,      -5.325585866,      -4.691220588,      -7.795938676,      -1.271782318
          0,           0,         105,      -5.294118657,      -5.397119213,      -5.328663465,      -4.693284696,      -7.801310556,      -1.274923559
          0,           0,         106,      -5.295227822,      -5.400321831,      -5.331863082,      -4.695426971,       -7.80649819,      -1.278132987
          0,           0,         107,      -5.296375569,      -5.403606629,      -5.335138638,      -4.697617883,       -7.81140988,      -1.281404015
          0,           0,         108,      -5.297541452,      -5.406943334,      -5.338443306,      -4.699829576,      -7.815949419,      -1.284766726
          0,           0,         109,      -5.298704535,      -5.410303172,      -5.341730546,      -4.702034399,      -7.820024479,      -1.288211517
          0,           0,         110,       -5.29984672,      -5.413657843,      -5.344956447,      -4.704206559,      -7.823588962,      -1.291758455
          0,           0,         111,      -5.300953665,      -5.416978941,      -5.348080559,      -4.706324053,      -7.826621982,      -1.295422305
          0,           0,         112,      -5.302012023,      -5.420241869,      -5.351066594,      -4.708367017,      -7.829110343,      -1.299200598
          0,           0,         113,      -5.303012715,      -5.423422434,      -5.353883217,      -4.710319198,      -7.831097289,      -1.303113004
          0,           0,         114,      -5.303949667,      -5.426498219,      -5.356505336,      -4.712168607,      -7.832630961,      -1.307172213
          0,           0,         115,      -5.304818507,      -5.429451674,      -5.358913901,      -4.713906207,       -7.83387118,      -1.311393696
          0,           0,         116,      -5.305618799,      -5.432265308,      -5.361094814,       -4.71552661,      -7.834929471,       -1.31577982
          0,           0,         117,      -5.306352054,      -5.434924837,      -5.363040382,      -4.717027942,      -7.835848679,      -1.320341914
          0,           0,         118,      -5.307020983,       -5.43742016,      -5.364747996,      -4.718410478,       -7.83684819,      -1.325083067
          0,           0,         119,      -5.307631534,      -5.439740826,      -5.366219876,      -4.719678338,      -7.838030557,      -1.329973104
          0,           0,         120,      -5.308190334,      -5.441880432,      -5.367461519,      -4.720837015,      -7.839356499,      -1.334983096
          0,           0,         121,      -5.308704369,      -5.443835791,      -5.368481173,      -4.721893037,      -7.840804315,      -1.340062831
          0,           0,         122,      -5.309182512,      -5.445605084,      -5.369289063,      -4.722854741,       -7.84238093,      -1.345168744
          0,           0,         123,      -5.309634198,      -5.447188776,      -5.369896624,      -4.723731643,      -7.844104882,      -1.350209147
          0,           0,         124,      -5.310069033,      -5.448590313,      -5.370315838,      -4.724533692,      -7.845990439,      -1.355104764
          0,           0,         125,      -5.310498241,      -5.449814643,       -5.37055861,      -4.725272019,       -7.84804603,      -1.359768667
          0,           0,         126,      -5.310934021,      -5.450868398,      -5.370636373,      -4.725958615,       -7.85027979,      -1.364116315
          0,           0,         127,      -5.311389671,      -5.451760905,      -5.370559872,      -4.726606205,      -7.852700979,      -1.368065385
          0,           0,         128,      -5.311881293,      -5.452503914,      -5.370339002,      -4.727229093,      -7.855302418,       -1.37158357
          0,           0,         129,      -5.312428595,      -5.453113641,      -5.369982782,      -4.727843817,      -7.858102096,      -1.374660258
          0,           0,         130,      -5.313055284,      -5.453602746,      -5.369499348,      -4.728469669,       -7.86105897,      -1.376817426
          0,           0,         131,      -5.313788866,      -5.453993301,      -5.368896282,      -4.729127731,      -7.864194344,      -1.378420845
          0,           0,         132,      -5.314659697,       -5.45431389,      -5.368180865,      -4.729840576,      -7.867514686,      -1.379974204
          0,           0,         133,      -5.315696745,      -5.454600923,      -5.367360489,      -4.730629844,       -7.87095535,      -1.381412474
          0,           0,         134,      -5.316921402,      -5.454899945,      -5.366443135,      -4.731511792,       -7.87446549,      -1.383174511
          0,           0,         135,      -5.318341787,      -5.455262734,      -5.365438354,      -4.732493702,      -7.878049022,      -1.385253642
          0,           0,         136,      -5.319948811,      -5.455741034,      -5.364358349,      -4.733571412,      -7.881684653,      -1.387602584
          0,           0,         137,      -5.321717255,      -5.456376827,       -5.36321893,      -4.734730297,      -7.885355625,       -1.39017162
          0,           0,         138,      -5.323611369,      -5.457189841,      -5.362039451,      -4.735949278,      -7.889048129,      -1.392929491
          0,           0,         139,      -5.325590328,       -5.45817077,      -5.360841302,      -4.737204042,      -7.892754028,      -1.395850072
          0,           0,         140,       -5.32761016,      -5.459281557,      -5.359646432,      -4.738469791,      -7.896473763,      -1.398899919
          0,           0,         141,      -5.329623902,      -5.460461419,      -5.358473951,      -4.739719712,      -7.900240558,      -1.402053817
          0,           0,         142,      -5.331583234,      -5.461637006,      -5.357337686,      -4.740924805,       -7.90397502,      -1.405298276
          0,           0,         143,      -5.333442605,      -5.462733679,      -5.356244955,       -4.74205563,      -7.907675322,      -1.408613596
          0,           0,         144,      -5.335164828,       -5.46368591,       -5.35519681,      -4.743085992,      -7.911346516,      -1.411988506
          0,           0,         145,      -5.336725833,      -5.464444363,      -5.354189309,      -4.743996865,       -7.91498418,      -1.415406298
          0,           0,         146,      -5.338116938,      -5.464979476,      -5.353215411,      -4.744779056,      -7.918591219,      -1.418867654
          0,           0,         147,      -5.339343857,      -5.465281326,      -5.352266816,      -4.745433557,      -7.922163172,      -1.422369521
          0,           0,         148,      -5.340423208,      -5.465356466,      -5.351335423,      -4.745970146,      -7.925694203,      -1.425900599
          0,           0,         149,      -5.341377657,      -5.465224731,      -5.350414151,      -4.746403779,      -7.929180596,      -1.429456995
          0,           0,         150,      -5.342231322,        -5.4649143,      -5.349497186,       -4.74675146,      -7.932620811,      -1.433039157
          0,           0,         151,      -5.343006228,      -5.464457572,      -5.348579843,      -4.747029461,      -7.936015301,      -1.436640559
          0,           0,         152,      -5.343720302,      -5.463887823,      -5.347658141,      -4.747251539,      -7.939366027,      -1.440258984
          0,           0,         153,      -5.344386807,      -5.463236389,      -5.346728441,      -4.747428337,      -7.942688137,      -1.443894941
          0,           0,         154,      -5.345014811,      -5.462530536,      -5.345787172,      -4.747567649,      -7.946004951,      -1.447542399
          0,           0,         155,      -5.345610089,      -5.461792927,      -5.344830657,      -4.747674998,      -7.949297691,      -1.451201633
          0,           0,         156,      -5.346176105,      -5.461041293,       -5.34385512,      -4.747754345,      -7.952551292,      -1.454870601
          0,           0,         157,      -5.346714797,      -5.460288759,      -5.342856816,      -4.747808673,      -7.955746974,      -1.458550676
          0,           0,         158,      -5.347227111,      -5.459544505,      -5.341832209,      -4.747840346,      -7.958942569,      -1.462244322
          0,           0,         159,       -5.34771339,      -5.458814427,      -5.340778214,      -4.747851392,      -7.962145687,      -1.465953808
          0,           0,         160,      -5.348173603,      -5.458101665,      -5.339692407,      -4.747843691,      -7.965342864,      -1.469678496
          0,           0,         161,       -5.34860742,       -5.45740758,      -5.338573065,      -4.747818706,      -7.968524044,      -1.473419872
          0,           0,         162,      -5.349014453,      -5.456732158,      -5.337419266,      -4.747777733,      -7.971680179,      -1.477178953
          0,           0,         163,        -5.3493943,        -5.4560745,      -5.336230889,      -4.747721875,      -7.974797136,      -1.480957409
          0,           0,         164,      -5.349746604,      -5.455433224,      -5.335008568,      -4.747652044,      -7.977866687,      -1.484756469
          0,           0,         165,      -5.350071018,      -5.454806813,      -5.333753651,      -4.747568919,       -7.98090632,      -1.488578887
          0,           0,         166,      -5.350367249,      -5.454193857,      -5.332468125,      -4.747472986,       -7.98388894,       -1.49242406
          0,           0,         167,      -5.350635021,      -5.453593204,      -5.331154559,      -4.747364517,       -7.98679697,      -1.496292109
          0,           0,         168,      -5.350874087,      -5.453004074,      -5.329816021,      -4.747243597,      -7.989632844,      -1.500182241
          0,           0,         169,      -5.351084237,      -5.452426058,      -5.328455985,      -4.747110145,      -7.992392508,      -1.504093624
          0,           0,         170,      -5.351265345,       -5.45185916,      -5.327078284,      -4.746963993,      -7.995073295,      -1.508025787
          0,           0,         171,      -5.351417406,      -5.451303809,      -5.325687021,      -4.746804938,      -7.997676659,      -1.511979323
          0,           0,         172,      -5.351540568,      -5.450760761,      -5.324286505,      -4.746632788,      -8.000207353,      -1.515953942
          0,           0,         173,       -5.35163516,      -5.450231181,      -5.322881193,      -4.746447417,      -8.002671506,       -1.51994814
          0,           0,         174,      -5.351701709,      -5.449716563,      -5.321475649,      -4.746248873,      -8.005071516,      -1.523961502
          0,           0,         175,      -5.351740882,      -5.449218694,       -5.32007447,       -4.74603732,      -8.007413855,      -1.527993115
          0,           0,         176,      -5.351753419,      -5.448739681,      -5.318682225,      -4.745812997,      -8.009699225,      -1.532023404
          0,           0,         177,       -5.35174009,      -5.448281958,      -5.317303414,       -4.74557624,      -8.011878956,       -1.53592661
          0,           0,         178,      -5.351701629,      -5.447848145,        -5.3159424,      -4.745327443,      -8.014005297,      -1.539752856
          0,           0,         179,      -5.351638651,      -5.447440978,      -5.314603369,      -4.745067019,      -8.016098123,      -1.543558862
          0,           0,         180,      -5.351551645,      -5.447063279,      -5.313290333,       -4.74479541,      -8.018152924,       -1.54735348
          0,           0,         181,      -5.351440875,      -5.446717776,      -5.312007007,      -4.744512991,        -8.0201741,      -1.551134336
          0,           0,         182,      -5.351306374,      -5.446407009,      -5.310756821,      -4.744220088,      -8.022156278,      -1.554907586
          0,           0,         183,      -5.351147983,      -5.446133212,      -5.309542902,      -4.743916986,      -8.024099044,      -1.558668564
          0,           0,         184,      -5.350965388,      -5.445898222,       -5.30836807,       -4.74360397,      -8.025999052,      -1.562416986
          0,           0,         185,      -5.350758177,      -5.445703342,      -5.307234796,      -4.743281334,      -8.027815255,      -1.566147104
          0,           0,         186,      -5.350525936,      -5.445549171,       -5.30614521,      -4.742949457,      -8.029506181,      -1.569857045
          0,           0,         187,      -5.350268365,      -5.445435616,      -5.305101117,      -4.742608875,      -8.031078746,      -1.573545753
          0,           0,         188,      -5.349985381,      -5.445361696,       -5.30410396,       -4.74226035,        -8.0325602,      -1.577198407
          0,           0,         189,      -5.349677216,      -5.445325599,      -5.303154802,      -4.741904911,      -8.033938876,      -1.580698354
          0,           0,         190,      -5.349344584,      -5.445324642,      -5.302254359,      -4.741544011,      -8.035222769,       -1.58399409
          0,           0,         191,      -5.348988757,      -5.445355263,      -5.301402994,      -4.741179575,       -8.03645143,      -1.587277363
          0,           0,         192,      -5.348611622,      -5.445413079,      -5.300600726,      -4.740814049,      -8.037633445,      -1.590555504
          0,           0,         193,      -5.348215739,      -5.445492964,      -5.299847236,      -4.740450447,      -8.038759798,      -1.593823832
          0,           0,         194,      -5.347804298,      -5.445589158,      -5.299141861,      -4.740092335,      -8.039832656,      -1.597074318
          0,           0,         195,      -5.347381108,      -5.445695391,      -5.298483628,      -4.739743864,      -8.040787117,      -1.600336595
          0,           0,         196,      -5.346950497,      -5.445805178,       -5.29787128,      -4.739409612,      -8.041599717,      -1.603621326
          0,           0,         197,      -5.346517215,       -5.44591183,      -5.297303302,      -4.739094643,      -8.042220423,      -1.606920329
          0,           0,         198,      -5.346086299,      -5.446008851,      -5.296777978,      -4.738804294,      -8.042653082,      -1.610219009
          0,           0,         199,      -5.345662946,      -5.446090025,      -5.296293455,       -4.73854418,      -8.042917125,      -1.613515094
          0,           0,         200,      -5.345252354,       -5.44614969,      -5.295847789,      -4.738320014,       -8.04299156,      -1.616808813
          0,           0,         201,      -5.344859577,      -5.446182948,      -5.295439005,      -4.738137488,      -8.042857977,        -1.6201093
          0,           0,         202,      -5.344489404,      -5.446185885,       -5.29506516,      -4.738002158,       -8.04249059,      -1.623400233
          0,           0,         203,      -5.344146256,      -5.446155736,      -5.294724407,      -4.737919353,      -8.041859029,      -1.626690273
          0,           0,         204,       -5.34383407,      -5.446091046,      -5.294415057,       -4.73789404,      -8.040941439,      -1.630002181
          0,           0,         205,      -5.343556197,      -5.445991799,      -5.294135623,      -4.737930707,      -8.039706489,      -1.633328723
          0,           0,         206,      -5.343315364,      -5.445859505,      -5.293884867,      -4.738033309,      -8.038122885,      -1.636637063
          0,           0,         207,      -5.343113649,      -5.445697207,      -5.293661826,      -4.738205204,      -8.036171523,       -1.63991972
          0,           0,         208,      -5.342952448,      -5.445509338,       -5.29346584,      -4.738449096,      -8.033839333,      -1.643184148
          0,           0,         209,      -5.342832491,      -5.445301741,      -5.293296557,      -4.738767019,      -8.031117456,      -1.646423548
          0,           0,         210,      -5.342753833,      -5.445081504,      -5.293153917,      -4.739160274,        -8.0280063,      -1.649637465
          0,           0,         211,      -5.342715897,      -5.444856764,      -5.293038137,      -4.739629449,      -8.024508015,      -1.652821426
          0,           0,         212,      -5.342717487,      -5.444636411,       -5.29294968,      -4.740174381,      -8.020624523,      -1.655978677
