"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         148,      -7.599829699,      -7.669895646,      -8.039954684,      -7.538071966,      -9.451019283,      -3.103002722
          0,           0,         149,      -7.604648987,       -7.67197391,      -8.043276283,      -7.543093977,      -9.397471912,      -3.034261778
          0,           0,         150,       -7.60796063,      -7.674035493,      -8.042951946,      -7.545836678,      -9.311046611,      -2.979863602
          0,           0,         151,      -7.609971926,      -7.675894233,      -8.047541145,      -7.546766217,      -9.218092537,      -2.933814596
          0,           0,         152,      -7.607805572,      -7.677436749,      -8.044971124,      -7.541231925,      -9.141533112,      -2.901705495
          0,           0,         153,      -7.612981666,      -7.679184304,      -8.045878459,      -7.547570667,      -9.076622364,      -2.877330542
          0,           0,         154,      -7.610306258,      -7.680892103,      -8.035693113,      -7.541411953,      -9.028616745,      -2.866415408
          0,           0,         155,      -7.612618198,      -7.681761675,      -8.039950353,      -7.543846084,      -8.991345793,      -2.862069949
          0,           0,         156,       -7.61581903,      -7.687375514,      -8.032271855,      -7.546996644,      -8.964939082,      -2.863704956
          0,           0,         157,      -7.621572614,      -7.693195456,       -8.03982755,      -7.553419966,      -8.946604057,      -2.868759933
          0,           0,         158,       -7.62138943,      -7.695440489,       -8.02839568,      -7.550981878,      -8.937055066,      -2.879461396
          0,           0,         159,      -7.621269759,      -7.693512056,      -8.033034869,      -7.549333906,      -8.938004094,      -2.899273942
          0,           0,         160,      -7.616591549,      -7.693400221,      -8.023658758,      -7.541257239,      -8.953585177,       -2.93704377
          0,           0,         161,        -7.6162383,       -7.69360416,      -8.023565047,        -7.5400153,      -8.992205048,      -3.007376196
          0,           0,         162,      -7.616615046,      -7.694600953,      -8.016590585,       -7.53918671,      -9.034003637,      -3.088046979
          0,           0,         163,      -7.604263474,      -7.691285478,      -8.011874966,      -7.520503519,      -9.070976119,      -3.149029025
          0,           0,         164,      -7.603819259,       -7.68896393,      -8.004169205,      -7.518283434,      -9.112019352,      -3.214991086
          0,           0,         165,      -7.602747199,      -7.678445985,      -8.005502735,      -7.519072841,      -9.155778236,      -3.278748437
          0,           0,         166,      -7.596722301,      -7.674761262,      -7.996848715,      -7.508962277,      -9.214560807,      -3.382725456
          0,           0,         167,      -7.582223108,      -7.675928368,      -7.975045904,      -7.488692743,       -9.27849235,      -3.498048946
