"Density","Eddy_Viscosity","Energy","Heat_Flux","Laminar_Viscosity","Mach","Momentum:0","Momentum:1","Momentum:2","Omega","P_tot","Pressure","Pressure_Coefficient","Residual_Density","Residual_Energy","Residual_Momentum:0","Residual_Momentum:1","Residual_Momentum:2","Residual_Omega","Residual_TKE","Skin_Friction_Coefficient:0","Skin_Friction_Coefficient:1","Skin_Friction_Coefficient:2","Temperature","Turb_Kin_Energy","Velocity:0","Velocity:1","Velocity:2","Y_Plus","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
1,1.334082498e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-1.709289099e-10,0,11.05418015,1.185941372,0.2790178657,3.949023153e-08,5.53220048e-18,5.600560754e-18,-7.746810307e-18,3.674615454e-19,0,-3.780810969e-16,-5.043688852e-23,0,0,0,1,1.474718829e-06,1,-1.70928896e-10,0,0,,1.126548886,-4.199999809,1.126548886,0
1,1.334072834e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-1.909249842e-10,0,11.05324268,1.185941372,0.2790178657,3.966112772e-08,5.168790259e-18,4.556731613e-18,-8.462362069e-18,3.135547278e-19,0,-3.89710224e-16,-5.320948847e-23,0,0,0,1,1.474582973e-06,1,-1.909249703e-10,0,0,,1.128976703,-4.199999809,1.128976703,0
1,1.334063171e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-2.109220437e-10,0,11.05230427,1.185941372,0.2790178657,3.983203811e-08,4.805362253e-18,3.5128516e-18,-9.177948572e-18,2.596452734e-19,0,-4.013399335e-16,-5.598222727e-23,0,0,0,1,1.474447231e-06,1,-2.109220298e-10,0,0,,1.131404638,-4.199999809,1.131404638,0
1,1.334053508e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-2.309191033e-10,0,11.05136681,1.185941372,0.2790178657,4.000294496e-08,4.441934247e-18,2.468971174e-18,-9.893535075e-18,2.057358062e-19,0,-4.129696164e-16,-5.875495976e-23,0,0,0,1,1.474311489e-06,1,-2.309190894e-10,0,0,,1.133832574,-4.199999809,1.133832574,0
1,1.334043844e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-2.50916149e-10,0,11.05042934,1.185941372,0.2790178657,4.01738518e-08,4.078506241e-18,1.425090851e-18,-1.060912158e-17,1.518263389e-19,0,-4.245993258e-16,-6.152769855e-23,0,0,0,1,1.474175747e-06,1,-2.50916149e-10,0,0,,1.136260509,-4.199999809,1.136260509,0
1,1.334034039e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-2.709122371e-10,0,11.04949188,1.185941372,0.2790178657,4.034475154e-08,3.715096019e-18,3.812617615e-19,-1.132467334e-17,9.791952773e-20,0,-4.362284529e-16,-6.430029851e-23,0,0,0,1,1.474040005e-06,1,-2.709122093e-10,0,0,,1.138688326,-4.199999809,1.138688326,0
1,1.334024375e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-2.909092967e-10,0,11.04855442,1.185941372,0.2790178657,4.051565838e-08,3.351667806e-18,-6.626185615e-19,-1.204025984e-17,4.401007017e-20,0,-4.478581359e-16,-6.7073031e-23,0,0,0,1,1.473904149e-06,1,-2.909092689e-10,0,0,,1.141116261,-4.199999809,1.141116261,0
1,1.334014712e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-3.109063562e-10,0,11.04761696,1.185941372,0.2790178657,4.068656523e-08,2.9882398e-18,-1.706498833e-18,-1.275584635e-17,-9.899389802e-21,0,-4.594878453e-16,-6.984576979e-23,0,0,0,1,1.473768407e-06,1,-3.109063285e-10,0,0,,1.143544197,-4.199999809,1.143544197,0
1,1.334005049e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-3.309034158e-10,0,11.0466795,1.185941372,0.2790178657,4.085747207e-08,2.624811794e-18,-2.750379259e-18,-1.347143368e-17,-6.380884816e-20,0,-4.711175547e-16,-7.261850228e-23,0,0,0,1,1.473632665e-06,1,-3.30903388e-10,0,0,,1.145972133,-4.199999809,1.145972133,0
1,1.333995385e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-3.508994761e-10,0,11.04574203,1.185941372,0.2790178657,4.102837181e-08,2.261401573e-18,-3.7942084e-18,-1.418698461e-17,-1.177156594e-19,0,-4.827466818e-16,-7.539110223e-23,0,0,0,1,1.473496923e-06,1,-3.508994484e-10,0,0,,1.148399949,-4.199999809,1.148399949,0
1,1.333985722e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-3.708965357e-10,0,11.04480362,1.185941372,0.2790178657,4.119927866e-08,1.89797336e-18,-4.838088413e-18,-1.490257194e-17,-1.716251266e-19,0,-4.943763383e-16,-7.816384103e-23,0,0,0,1,1.473361181e-06,1,-3.70896508e-10,0,0,,1.150827885,-4.199999809,1.150827885,0
1,1.333976059e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-3.908935953e-10,0,11.04386616,1.185941372,0.2790178657,4.13701855e-08,1.534545354e-18,-5.881968839e-18,-1.561815762e-17,-2.25534568e-19,0,-5.060060477e-16,-8.093657352e-23,0,0,0,1,1.473225325e-06,1,-3.908935675e-10,0,0,,1.15325582,-4.199999809,1.15325582,0
1,1.333966395e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-4.108906548e-10,0,11.0429287,1.185941372,0.2790178657,4.154109234e-08,1.171117348e-18,-6.925849266e-18,-1.633374495e-17,-2.794440482e-19,0,-5.176357572e-16,-8.370931231e-23,0,0,0,1,1.473089583e-06,1,-4.108906271e-10,0,0,,1.155683756,-4.199999809,1.155683756,0
1,1.333956732e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-4.308877144e-10,0,11.04199123,1.185941372,0.2790178657,4.171199919e-08,8.076892905e-19,-7.969729692e-18,-1.704933228e-17,-3.333535025e-19,0,-5.292654666e-16,-8.648205111e-23,0,0,0,1,1.472953841e-06,1,-4.308876589e-10,0,0,,1.158111691,-4.199999809,1.158111691,0
1,1.333947068e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-4.508838025e-10,0,11.04105377,1.185941372,0.2790178657,4.188289893e-08,4.442790689e-19,-9.013558833e-18,-1.776488321e-17,-3.872603202e-19,0,-5.408945937e-16,-8.925465107e-23,0,0,0,1,1.472818099e-06,1,-4.50883747e-10,0,0,,1.160539508,-4.199999809,1.160539508,0
1,1.333937405e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-4.708808343e-10,0,11.04011631,1.185941372,0.2790178657,4.205380577e-08,8.085101122e-20,-1.005743926e-17,-1.848047054e-17,-4.411697487e-19,0,-5.525243031e-16,-9.202738355e-23,0,0,0,1,1.472682357e-06,1,-4.708807788e-10,0,0,,1.162967443,-4.199999809,1.162967443,0
1,1.333929021e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-4.765812744e-10,0,11.03929806,1.185941372,0.2790178657,4.221865169e-08,0,-1.127614348e-17,-1.863395225e-17,-4.358296257e-19,0,-5.290827192e-16,-8.747277206e-23,0,0,0,1,1.472563895e-06,1,-4.765812189e-10,0,0,,1.165395379,-4.199999809,1.165395379,0
1,1.33392092e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-4.781911533e-10,0,11.03851414,1.185941372,0.2790178657,4.238176388e-08,0,-1.254486897e-17,-1.862660689e-17,-4.135370307e-19,0,-4.956065478e-16,-8.082165857e-23,0,0,0,1,1.472450435e-06,1,-4.781910978e-10,0,0,,1.167823315,-4.199999809,1.167823315,0
1,1.33391282e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-4.798009767e-10,0,11.03773022,1.185941372,0.2790178657,4.254486896e-08,0,-1.381353242e-17,-1.861925987e-17,-3.912454954e-19,0,-4.621320704e-16,-7.417087325e-23,0,0,0,1,1.472336862e-06,1,-4.798009212e-10,0,0,,1.170251131,-4.199999809,1.170251131,0
1,1.33390472e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-4.814108556e-10,0,11.0369463,1.185941372,0.2790178657,4.270798115e-08,0,-1.508225873e-17,-1.861191285e-17,-3.689528745e-19,0,-4.286559254e-16,-6.751975977e-23,0,0,0,1,1.472223403e-06,1,-4.814108001e-10,0,0,,1.172679067,-4.199999809,1.172679067,0
1,1.33389662e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-4.830207345e-10,0,11.03616238,1.185941372,0.2790178657,4.287109334e-08,0,-1.635098339e-17,-1.860456749e-17,-3.466602536e-19,0,-3.95179754e-16,-6.086864629e-23,0,0,0,1,1.472109943e-06,1,-4.83020679e-10,0,0,,1.175107002,-4.199999809,1.175107002,0
1,1.33388852e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-4.846306134e-10,0,11.03537846,1.185941372,0.2790178657,4.303420553e-08,0,-1.761970971e-17,-1.859722047e-17,-3.243676327e-19,0,-3.61703609e-16,-5.42175328e-23,0,0,0,1,1.471996484e-06,1,-4.846305579e-10,0,0,,1.177534938,-4.199999809,1.177534938,0
1,1.333880419e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-4.862404368e-10,0,11.03459454,1.185941372,0.2790178657,4.319730706e-08,0,-1.888837316e-17,-1.858987511e-17,-3.020760975e-19,0,-3.282291052e-16,-4.756674433e-23,0,0,0,1,1.471882911e-06,1,-4.862403813e-10,0,0,,1.179962754,-4.199999809,1.179962754,0
1,1.333872319e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-4.878503157e-10,0,11.03381062,1.185941372,0.2790178657,4.336041926e-08,0,-2.015709782e-17,-1.858252809e-17,-2.797834766e-19,0,-2.947529602e-16,-4.091563085e-23,0,0,0,1,1.471769451e-06,1,-4.878502602e-10,0,0,,1.18239069,-4.199999809,1.18239069,0
1,1.333864219e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-4.894601946e-10,0,11.0330267,1.185941372,0.2790178657,4.352353145e-08,0,-2.142582413e-17,-1.857518107e-17,-2.574908557e-19,0,-2.612768152e-16,-3.426451736e-23,0,0,0,1,1.471655992e-06,1,-4.894601391e-10,0,0,,1.184818625,-4.199999809,1.184818625,0
1,1.333856119e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-4.910700735e-10,0,11.03224277,1.185941372,0.2790178657,4.368664364e-08,0,-2.269454879e-17,-1.856783571e-17,-2.351982089e-19,0,-2.278006438e-16,-2.761340388e-23,0,0,0,1,1.471542532e-06,1,-4.91070018e-10,0,0,,1.187246561,-4.199999809,1.187246561,0
1,1.333848019e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-4.926798969e-10,0,11.03145885,1.185941372,0.2790178657,4.384974872e-08,0,-2.396321224e-17,-1.856048869e-17,-2.129066866e-19,0,-1.943261532e-16,-2.096261698e-23,0,0,0,1,1.471428959e-06,1,-4.926798414e-10,0,0,,1.189674377,-4.199999809,1.189674377,0
1,1.333839919e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-4.942897758e-10,0,11.03067493,1.185941372,0.2790178657,4.401286091e-08,0,-2.523193856e-17,-1.855314167e-17,-1.906140657e-19,0,-1.60849995e-16,-1.43115035e-23,0,0,0,1,1.4713155e-06,1,-4.942897203e-10,0,0,,1.192102313,-4.199999809,1.192102313,0
1,1.333831818e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-4.958996547e-10,0,11.02989101,1.185941372,0.2790178657,4.41759731e-08,0,-2.650066322e-17,-1.854579631e-17,-1.683214448e-19,0,-1.2737385e-16,-7.660390015e-24,0,0,0,1,1.47120204e-06,1,-4.958995992e-10,0,0,,1.194530249,-4.199999809,1.194530249,0
1,1.33382386e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-4.975095336e-10,0,11.02910709,1.185941372,0.2790178657,4.433908529e-08,0,-2.776938953e-17,-1.853844929e-17,-1.460288239e-19,0,-9.38976984e-17,-1.009276334e-24,0,0,0,1,1.471088581e-06,1,-4.975094781e-10,0,0,,1.196958184,-4.199999809,1.196958184,0
1,1.33381576e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-4.99119357e-10,0,11.02832317,1.185941372,0.2790178657,4.450218682e-08,0,-2.903805298e-17,-1.853110392e-17,-1.237372887e-19,0,-6.042318794e-17,5.641510759e-24,0,0,0,1,1.470975008e-06,1,-4.991193014e-10,0,0,,1.199386001,-4.199999809,1.199386001,0
1,1.33380766e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-5.007292359e-10,0,11.02753925,1.185941372,0.2790178657,4.466529901e-08,0,-3.03067793e-17,-1.852375691e-17,-1.014446678e-19,0,-2.6947038e-17,1.229262385e-23,0,0,0,1,1.470861548e-06,1,-5.007291803e-10,0,0,,1.201813936,-4.199999809,1.201813936,0
1,1.33379956e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-5.023391147e-10,0,11.02675533,1.185941372,0.2790178657,4.482841121e-08,0,-3.157550561e-17,-1.851640989e-17,-7.91520404e-20,0,6.529112351e-18,1.894373733e-23,0,0,0,1,1.470748089e-06,1,-5.023390592e-10,0,0,,1.204241872,-4.199999809,1.204241872,0
1,1.33379146e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-5.039489936e-10,0,11.02597141,1.185941372,0.2790178657,4.49915234e-08,0,-3.284422862e-17,-1.850906452e-17,-5.685941949e-20,0,4.000526353e-17,2.559485082e-23,0,0,0,1,1.470634629e-06,1,-5.039489381e-10,0,0,,1.206669807,-4.199999809,1.206669807,0
1,1.333783359e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-5.05558817e-10,0,11.02518749,1.185941372,0.2790178657,4.515462848e-08,0,-3.411289207e-17,-1.850171751e-17,-3.456788749e-20,0,7.347977068e-17,3.224563929e-23,0,0,0,1,1.47052117e-06,1,-5.055587615e-10,0,0,,1.209097624,-4.199999809,1.209097624,0
1,1.333775259e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-5.071686959e-10,0,11.02440357,1.185941372,0.2790178657,4.531774067e-08,0,-3.538161838e-17,-1.849437049e-17,-1.227526336e-20,0,1.069559223e-16,3.889675277e-23,0,0,0,1,1.470407597e-06,1,-5.071686404e-10,0,0,,1.211525559,-4.199999809,1.211525559,0
1,1.333769433e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-4.995254765e-10,0,11.02384472,1.185941378,0.2790178657,4.544245868e-08,-2.939463079e-19,-3.641535592e-17,-1.781817515e-17,-1.060549783e-19,0,1.345380017e-16,4.194730314e-23,0,0,0,1,1.470326765e-06,1,-4.99525421e-10,0,0,,1.213953495,-4.199999809,1.213953495,0
1,1.333764033e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-4.906028916e-10,0,11.02331734,1.185941384,0.2790178657,4.556186894e-08,-6.285355149e-19,-3.74166018e-17,-1.704950102e-17,-2.158835804e-19,0,1.613051428e-16,4.450001601e-23,0,0,0,1,1.470250368e-06,1,-4.906028361e-10,0,0,,1.216381431,-4.199999809,1.216381431,0
1,1.333758632e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-4.816802512e-10,0,11.02278996,1.18594139,0.2790178657,4.56812792e-08,-9.631246443e-19,-3.841784768e-17,-1.62808269e-17,-3.25712189e-19,0,1.880722839e-16,4.705272887e-23,0,0,0,1,1.470174084e-06,1,-4.816801957e-10,0,0,,1.218809366,-4.199999809,1.218809366,0
1,1.333753232e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-4.727580549e-10,0,11.02226257,1.185941396,0.2790178657,4.580068591e-08,-1.297697489e-18,-3.941904394e-17,-1.551219082e-17,-4.355354079e-19,0,2.148381015e-16,4.960531553e-23,0,0,0,1,1.470097686e-06,1,-4.727579994e-10,0,0,,1.221237183,-4.199999809,1.221237183,0
1,1.33374769e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-4.638354423e-10,0,11.02173519,1.185941402,0.2790178657,4.592009617e-08,-1.63228667e-18,-4.042028982e-17,-1.474351504e-17,-5.453640036e-19,0,2.416052427e-16,5.215802839e-23,0,0,0,1,1.470021402e-06,1,-4.638353868e-10,0,0,,1.223665118,-4.199999809,1.223665118,0
1,1.33374229e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-4.549128296e-10,0,11.02120686,1.185941408,0.2790178657,4.603950288e-08,-1.966875851e-18,-4.14215357e-17,-1.397484091e-17,-6.551926509e-19,0,2.683723573e-16,5.471074126e-23,0,0,0,1,1.469945005e-06,1,-4.549127741e-10,0,0,,1.226093054,-4.199999809,1.226093054,0
1,1.33373689e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-4.45990217e-10,0,11.02067947,1.185941414,0.2790178657,4.615891314e-08,-2.301465032e-18,-4.24227849e-17,-1.320616678e-17,-7.650212465e-19,0,2.951394984e-16,5.726345098e-23,0,0,0,1,1.469868721e-06,1,-4.459901615e-10,0,0,,1.228520989,-4.199999809,1.228520989,0
1,1.333731348e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-4.370680207e-10,0,11.02015209,1.18594142,0.2790178657,4.627831984e-08,-2.636037876e-18,-4.342398115e-17,-1.243752988e-17,-8.748445172e-19,0,3.21905316e-16,5.981604078e-23,0,0,0,1,1.469792323e-06,1,-4.370679929e-10,0,0,,1.230948806,-4.199999809,1.230948806,0
1,1.333725947e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-4.28145408e-10,0,11.01962471,1.185941427,0.2790178657,4.63977301e-08,-2.970627057e-18,-4.442522703e-17,-1.166885575e-17,-9.846731128e-19,0,3.486724571e-16,6.236875681e-23,0,0,0,1,1.46971604e-06,1,-4.281453803e-10,0,0,,1.233376741,-4.199999809,1.233376741,0
1,1.333720547e-07,1.197546124,0,2.671767341e-08,1.599999905,1,-4.192227954e-10,0,11.01909733,1.185941433,0.2790178657,4.651714036e-08,-3.305216238e-18,-4.542647291e-17,-1.090018162e-17,-1.094501708e-18,0,3.754395982e-16,6.492146652e-23,0,0,0,1,1.469639642e-06,1,-4.192227399e-10,0,0,,1.235804677,-4.199999809,1.235804677,0
1,1.333715147e-07,1.197546124,0,2.671767518e-08,1.599999905,1,-4.103001827e-10,0,11.01856995,1.185941439,0.2790178955,4.663655062e-08,-3.639805213e-18,-4.64277188e-17,-1.013150667e-17,-1.204330304e-18,0,4.022067393e-16,6.747418254e-23,0,0,0,1,1.469563358e-06,1,-4.103001272e-10,0,0,,1.238232613,-4.199999809,1.238232613,0
1,1.333709605e-07,1.197546124,0,2.671767518e-08,1.599999905,1,-4.013779864e-10,0,11.01804256,1.185941445,0.2790178955,4.675595378e-08,-3.974378264e-18,-4.742891505e-17,-9.362869761e-18,-1.314153523e-18,0,4.289725569e-16,7.002676604e-23,0,0,0,1,1.469486961e-06,1,-4.013779586e-10,0,0,,1.240660429,-4.199999809,1.240660429,0
1,1.333704205e-07,1.197546124,0,2.671767518e-08,1.599999905,1,-3.924553738e-10,0,11.01751518,1.185941451,0.2790178955,4.687536403e-08,-4.308967445e-18,-4.843016093e-17,-8.594195633e-18,-1.423982119e-18,0,4.557396716e-16,7.257948206e-23,0,0,0,1,1.469410677e-06,1,-3.92455346e-10,0,0,,1.243088365,-4.199999809,1.243088365,0
1,1.333698805e-07,1.197546124,0,2.671767518e-08,1.599999905,1,-3.835327611e-10,0,11.0169878,1.185941457,0.2790178955,4.699477429e-08,-4.643556626e-18,-4.943140682e-17,-7.825521506e-18,-1.533810714e-18,0,4.825068127e-16,7.513219177e-23,0,0,0,1,1.469334279e-06,1,-3.835327334e-10,0,0,,1.2455163,-4.199999809,1.2455163,0
1,1.333693262e-07,1.197546124,0,2.671767518e-08,1.599999905,1,-3.746101485e-10,0,11.01645947,1.185941463,0.2790178955,4.711418455e-08,-4.978145807e-18,-5.04326527e-17,-7.056846551e-18,-1.64363931e-18,0,5.092739538e-16,7.76849078e-23,0,0,0,1,1.469257882e-06,1,-3.746100929e-10,0,0,,1.247944236,-4.199999809,1.247944236,0
1,1.333687862e-07,1.197546124,0,2.671767518e-08,1.599999905,1,-3.656879521e-10,0,11.01593208,1.185941469,0.2790178955,4.723358771e-08,-5.312718445e-18,-5.143385226e-17,-6.288210059e-18,-1.753462632e-18,0,5.360397714e-16,8.023749761e-23,0,0,0,1,1.469181598e-06,1,-3.656879244e-10,0,0,,1.250372052,-4.199999809,1.250372052,0
1,1.333682462e-07,1.197546124,0,2.671767518e-08,1.599999905,1,-3.567653395e-10,0,11.0154047,1.185941475,0.2790178955,4.735299797e-08,-5.647307626e-18,-5.243509814e-17,-5.519535518e-18,-1.863291125e-18,0,5.628069125e-16,8.279020732e-23,0,0,0,1,1.4691052e-06,1,-3.567653117e-10,0,0,,1.252799988,-4.199999809,1.252799988,0
1,1.333677062e-07,1.197546124,0,2.671767518e-08,1.599999905,1,-3.478427268e-10,0,11.01487732,1.185941482,0.2790178955,4.747240823e-08,-5.981896807e-18,-5.343634403e-17,-4.750860977e-18,-1.973119824e-18,0,5.895740536e-16,8.534292334e-23,0,0,0,1,1.469028916e-06,1,-3.478426991e-10,0,0,,1.255227923,-4.199999809,1.255227923,0
1,1.33367152e-07,1.197546124,0,2.671767518e-08,1.599999905,1,-3.389201142e-10,0,11.01434994,1.185941488,0.2790178955,4.759181849e-08,-6.316485988e-18,-5.443758991e-17,-3.982186435e-18,-2.082948316e-18,0,6.163411947e-16,8.789563306e-23,0,0,0,1,1.468952519e-06,1,-3.389200587e-10,0,0,,1.257655859,-4.199999809,1.257655859,0
1,1.33366612e-07,1.197546124,0,2.671767518e-08,1.599999905,1,-3.299979179e-10,0,11.01382256,1.185941494,0.2790178955,4.771122519e-08,-6.651058625e-18,-5.543878616e-17,-3.213549737e-18,-2.192771638e-18,0,6.431070123e-16,9.044822286e-23,0,0,0,1,1.468876235e-06,1,-3.299978901e-10,0,0,,1.260083675,-4.199999809,1.260083675,0
1,1.333661288e-07,1.197546124,0,2.671767518e-08,1.599999905,1,-3.188637965e-10,0,11.01335239,1.185941499,0.2790178955,4.781687224e-08,-6.894033418e-18,-5.613878279e-17,-2.720244035e-18,-2.261472297e-18,0,6.618271816e-16,9.204527492e-23,0,0,0,1,1.46880825e-06,1,-3.188637687e-10,0,0,,1.262511611,-4.199999809,1.262511611,0
1,1.333660151e-07,1.197546124,0,2.671767518e-08,1.599999905,1,-2.941148713e-10,0,11.01323891,1.185941499,0.2790178955,4.783780128e-08,-6.572994696e-18,-5.49841677e-17,-3.922206742e-18,-2.076974418e-18,0,6.310074643e-16,8.775894555e-23,0,0,0,1,1.468791766e-06,1,-2.941148713e-10,0,0,,1.264939547,-4.199999809,1.264939547,0
1,1.333658872e-07,1.197546124,0,2.671767518e-08,1.599999905,1,-2.69365974e-10,0,11.01312542,1.185941499,0.2790178955,4.785873031e-08,-6.251955974e-18,-5.38295526e-17,-5.124169655e-18,-1.892476745e-18,0,6.00187747e-16,8.347261618e-23,0,0,0,1,1.468775281e-06,1,-2.693659462e-10,0,0,,1.267367482,-4.199999809,1.267367482,0
1,1.333657735e-07,1.197546124,0,2.671767518e-08,1.599999905,1,-2.446182701e-10,0,11.01301098,1.185941499,0.2790178955,4.78796558e-08,-5.930932968e-18,-5.267499376e-17,-6.326073011e-18,-1.707987965e-18,0,5.69369565e-16,7.918649507e-23,0,0,0,1,1.468758796e-06,1,-2.446182423e-10,0,0,,1.269795299,-4.199999809,1.269795299,0
1,1.333656598e-07,1.197546124,0,2.671767518e-08,1.599999905,1,-2.19869345e-10,0,11.01289749,1.185941499,0.2790178955,4.790058483e-08,-5.609894247e-18,-5.152037866e-17,-7.528035924e-18,-1.523490189e-18,0,5.385498477e-16,7.490016569e-23,0,0,0,1,1.468742312e-06,1,-2.198693311e-10,0,0,,1.272223234,-4.199999809,1.272223234,0
1,1.333655462e-07,1.197546124,0,2.671767518e-08,1.599999905,1,-1.951204337e-10,0,11.01278305,1.185941499,0.2790178955,4.792151387e-08,-5.288855525e-18,-5.036576357e-17,-8.729998838e-18,-1.338992413e-18,0,5.077301304e-16,7.061383632e-23,0,0,0,1,1.468725827e-06,1,-1.951204059e-10,0,0,,1.27465117,-4.199999809,1.27465117,0
1,1.333654183e-07,1.197546124,0,2.671767518e-08,1.599999905,1,-1.703715086e-10,0,11.01266956,1.185941499,0.2790178955,4.79424429e-08,-4.967816803e-18,-4.921115178e-17,-9.931961751e-18,-1.154494533e-18,0,4.769104131e-16,6.632750695e-23,0,0,0,1,1.468709343e-06,1,-1.703714947e-10,0,0,,1.277079105,-4.199999809,1.277079105,0
1,1.333653046e-07,1.197546124,0,2.671767518e-08,1.599999905,1,-1.456225973e-10,0,11.01255608,1.185941499,0.2790178955,4.796336839e-08,-4.646778081e-18,-4.805653669e-17,-1.113392466e-17,-9.699967574e-19,0,4.460906958e-16,6.204117758e-23,0,0,0,1,1.468692858e-06,1,-1.456225834e-10,0,0,,1.279507041,-4.199999809,1.279507041,0
1,1.333651909e-07,1.197546124,0,2.671767518e-08,1.599999905,1,-1.208748934e-10,0,11.01244164,1.185941499,0.2790178955,4.798429742e-08,-4.325755075e-18,-4.690197784e-17,-1.233582802e-17,-7.855080288e-19,0,4.152724872e-16,5.775506278e-23,0,0,0,1,1.468676487e-06,1,-1.208748796e-10,0,0,,1.281934857,-4.199999809,1.281934857,0
1,1.333650772e-07,1.197546124,0,2.671767518e-08,1.599999905,1,-9.612597524e-11,0,11.01232815,1.185941499,0.2790178955,4.800522646e-08,-4.004716354e-18,-4.574736274e-17,-1.353779093e-17,-6.010102528e-19,0,3.844527699e-16,5.346873341e-23,0,0,0,1,1.468660003e-06,1,-9.612596136e-11,0,0,,1.284362793,-4.199999809,1.284362793,0
1,1.333649493e-07,1.197546124,0,2.671767518e-08,1.599999905,1,-7.137705704e-11,0,11.01221466,1.185941499,0.2790178955,4.80261555e-08,-3.683677632e-18,-4.459274765e-17,-1.473975302e-17,-4.16512451e-19,0,3.536330526e-16,4.918240404e-23,0,0,0,1,1.468643518e-06,1,-7.137704316e-11,0,0,,1.286790729,-4.199999809,1.286790729,0
1,1.333648356e-07,1.197546124,0,2.671767518e-08,1.599999905,1,-4.662814232e-11,0,11.01210022,1.185941499,0.2790178955,4.804708098e-08,-3.36263891e-18,-4.343813255e-17,-1.594171593e-17,-2.320146492e-19,0,3.228133353e-16,4.489607467e-23,0,0,0,1,1.468627033e-06,1,-4.662812844e-11,0,0,,1.289218664,-4.199999809,1.289218664,0
1,1.333647219e-07,1.197546124,0,2.671767518e-08,1.599999905,1,-2.188043843e-11,0,11.01198673,1.185941499,0.2790178955,4.806801002e-08,-3.041616111e-18,-4.228357702e-17,-1.714361929e-17,-4.752591736e-20,0,2.919951268e-16,4.060995356e-23,0,0,0,1,1.468610549e-06,1,-2.188042629e-11,0,0,,1.291646481,-4.199999809,1.291646481,0
1,1.333646082e-07,1.197546124,0,2.671767518e-08,1.599999905,1,2.868478892e-12,0,11.01187325,1.185941499,0.2790178955,4.808893905e-08,-2.720577389e-18,-4.112896192e-17,-1.83455822e-17,1.369718812e-19,0,2.611754095e-16,3.632362418e-23,0,0,0,1,1.468594064e-06,1,2.868489951e-12,0,0,,1.294074416,-4.199999809,1.294074416,0
1,1.333644946e-07,1.197546124,0,2.671767518e-08,1.599999905,1,2.761739622e-11,0,11.0117588,1.185941499,0.2790178955,4.810986454e-08,-2.399538667e-18,-3.997434683e-17,-1.954754512e-17,3.21469683e-19,0,2.303556922e-16,3.203729797e-23,0,0,0,1,1.46857758e-06,1,2.761740663e-11,0,0,,1.296502352,-4.199999809,1.296502352,0
1,1.333643667e-07,1.197546124,0,2.671767518e-08,1.599999905,1,5.236631268e-11,0,11.01164532,1.185941499,0.2790178955,4.813079357e-08,-2.078499945e-18,-3.881973173e-17,-2.074950803e-17,5.059674589e-19,0,1.995359881e-16,2.77509686e-23,0,0,0,1,1.468561095e-06,1,5.236632308e-11,0,0,,1.298930287,-4.199999809,1.298930287,0
