"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         145,       -6.13301635,      -6.309279911,      -6.455063691,      -6.076834375,      -11.48878077
          0,           0,         146,      -6.142790481,      -6.315737646,      -6.465547375,      -6.085544567,      -11.48479782
          0,           0,         147,      -6.150517792,      -6.321833522,      -6.475718273,      -6.092350142,      -11.48069708
          0,           0,         148,      -6.156777257,      -6.327871674,      -6.485669763,      -6.098154026,      -11.47653418
          0,           0,         149,      -6.162120253,      -6.333982066,      -6.495297902,      -6.103433148,      -11.47227552
          0,           0,         150,      -6.167233658,      -6.340189196,      -6.504798598,      -6.108662857,       -11.4681748
          0,           0,         151,      -6.172521429,      -6.346480163,      -6.514274756,      -6.114112718,      -11.46394988
          0,           0,         152,       -6.17817607,      -6.352871688,      -6.523810028,      -6.119921919,      -11.45967358
          0,           0,         153,      -6.184260826,      -6.359359454,      -6.533490601,      -6.126136394,       -11.4553851
          0,           0,         154,      -6.190686221,      -6.365914786,      -6.543282613,      -6.132674701,       -11.4510074
          0,           0,         155,      -6.197406299,      -6.372537105,      -6.553205344,      -6.139490694,      -11.44655426
          0,           0,         156,      -6.204395264,      -6.379222807,      -6.563239293,      -6.146556148,      -11.44216589
          0,           0,         157,       -6.21164727,      -6.385986703,      -6.573400056,      -6.153879097,       -11.4379133
          0,           0,         158,      -6.219162326,      -6.392873897,      -6.583678461,      -6.161477958,      -11.43364058
          0,           0,         159,      -6.226941677,      -6.399901126,      -6.594036862,      -6.169372975,      -11.42935249
          0,           0,         160,       -6.23498658,      -6.407075979,      -6.604447075,      -6.177581242,       -11.4250412
          0,           0,         161,      -6.243239471,      -6.414381086,      -6.614850153,      -6.186067119,      -11.42074653
          0,           0,         162,      -6.251625572,      -6.421814718,      -6.625149744,      -6.194775271,      -11.41643253
          0,           0,         163,      -6.260085274,      -6.429344317,      -6.635297832,      -6.203652213,      -11.41214606
          0,           0,         164,       -6.26852406,       -6.43691746,      -6.645237921,      -6.212612237,      -11.40796244
          0,           0,         165,      -6.276868385,      -6.444495681,      -6.654932484,      -6.221587101,      -11.40379184
          0,           0,         166,      -6.285063647,      -6.452038354,      -6.664345708,      -6.230519007,      -11.39956217
          0,           0,         167,      -6.293072298,      -6.459501812,      -6.673444688,      -6.239361483,      -11.39522696
          0,           0,         168,      -6.300885481,      -6.466856625,       -6.68222826,      -6.248093431,      -11.39107397
          0,           0,         169,      -6.308498612,      -6.474075892,      -6.690689382,      -6.256695802,       -11.3868199
          0,           0,         170,      -6.315939216,      -6.481147372,      -6.698871873,      -6.265178301,      -11.38264053
          0,           0,         171,      -6.323251873,       -6.48806134,      -6.706865549,      -6.273567977,      -11.37845395
          0,           0,         172,      -6.330447513,      -6.494808527,      -6.714720715,      -6.281862878,      -11.37426633
          0,           0,         173,      -6.337520848,      -6.501382962,      -6.722476685,      -6.290046587,      -11.37008179
          0,           0,         174,      -6.344498281,      -6.507787955,      -6.730245505,      -6.298131777,      -11.36598055
          0,           0,         175,      -6.351366508,      -6.514013033,      -6.738088288,      -6.306095776,      -11.36183105
          0,           0,         176,      -6.358105135,       -6.52005251,      -6.746056621,       -6.31390957,      -11.35765434
          0,           0,         177,      -6.364696557,      -6.525901306,      -6.754201344,      -6.321547077,      -11.35354351
          0,           0,         178,        -6.3711267,      -6.531559568,      -6.762562524,      -6.328988002,       -11.3494896
          0,           0,         179,       -6.37738484,      -6.537031734,      -6.771156355,      -6.336216981,      -11.34543981
          0,           0,         180,      -6.383473535,      -6.542328312,      -6.779990629,      -6.343233321,      -11.34138901
          0,           0,         181,      -6.389396551,      -6.547465389,      -6.789040733,      -6.350039707,      -11.33730126
          0,           0,         182,       -6.39518295,      -6.552465536,      -6.798297257,      -6.356664424,      -11.33325933
          0,           0,         183,      -6.400875376,      -6.557354519,      -6.807750459,      -6.363149623,       -11.3292814
          0,           0,         184,      -6.406492143,      -6.562150307,       -6.81734497,      -6.369517185,      -11.32538947
          0,           0,         185,       -6.41210225,      -6.566874498,      -6.827098453,      -6.375836996,      -11.32142467
          0,           0,         186,      -6.417702998,      -6.571553207,      -6.836892752,      -6.382110884,      -11.31762343
          0,           0,         187,      -6.423340688,      -6.576199893,      -6.846728167,        -6.3883888,      -11.31373995
          0,           0,         188,      -6.429057915,      -6.580840762,      -6.856568738,      -6.394713612,      -11.30993314
          0,           0,         189,      -6.434868051,      -6.585490007,      -6.866369529,      -6.401101748,      -11.30614027
          0,           0,         190,      -6.440774819,      -6.590142879,      -6.876095477,      -6.407561218,      -11.30234404
          0,           0,         191,       -6.44678678,      -6.594811604,      -6.885713864,      -6.414102686,      -11.29862728
          0,           0,         192,      -6.452911002,      -6.599492623,      -6.895212735,      -6.420732245,      -11.29498819
          0,           0,         193,      -6.459137761,        -6.6041707,      -6.904578158,      -6.427441551,      -11.29135331
          0,           0,         194,      -6.465447154,      -6.608831119,      -6.913775715,      -6.434210911,      -11.28766166
          0,           0,         195,      -6.471822335,       -6.61345804,      -6.922797246,      -6.441022416,      -11.28402928
          0,           0,         196,      -6.478244809,      -6.618036932,      -6.931633799,       -6.44785583,      -11.28048344
          0,           0,         197,      -6.484695675,      -6.622552245,      -6.940279571,       -6.45469043,      -11.27694134
          0,           0,         198,       -6.49115081,      -6.626984594,        -6.9487216,      -6.461499153,      -11.27339362
          0,           0,         199,      -6.497584971,       -6.63131782,      -6.956946355,      -6.468255549,      -11.26993172
          0,           0,         200,      -6.503972385,       -6.63553744,      -6.964927411,      -6.474931088,      -11.26652865
          0,           0,         201,      -6.510307856,       -6.63963284,      -6.972691702,      -6.481519251,      -11.26310361
          0,           0,         202,      -6.516558655,      -6.643594928,      -6.980187169,      -6.487985162,      -11.25970219
