"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,          96,      -5.476448429,      -5.689028645,      -5.900371582,      -5.331962298,      -11.78038318
          0,           0,          97,      -5.479627656,       -5.68260516,      -5.907002564,      -5.335993544,      -11.77670722
          0,           0,          98,      -5.484868004,      -5.662626592,       -5.91097435,      -5.331212885,      -11.76866999
          0,           0,          99,      -5.461995891,      -5.601488849,      -5.887203919,      -5.284031631,      -11.75731673
          0,           0,         100,      -5.419546438,      -5.506837946,      -5.827844444,      -5.210933826,      -11.74253162
          0,           0,         101,      -5.328935762,      -5.377443534,      -5.710753309,      -5.106654287,      -11.72152621
          0,           0,         102,      -5.200090963,      -5.220747749,      -5.570640597,       -4.99284805,      -11.70764782
          0,           0,         103,      -5.076286547,      -5.097283926,      -5.441399695,      -4.913517384,      -11.73816091
          0,           0,         104,       -5.09797218,       -5.18726987,       -5.50799566,      -4.956842379,      -11.76801576
          0,           0,         105,      -5.154350428,      -5.118080719,      -5.675144472,      -5.018937064,      -11.73541217
          0,           0,         106,      -5.351864816,      -5.461753714,      -5.792558892,      -5.220539277,      -11.76191699
          0,           0,         107,      -5.492290864,      -5.716729405,      -5.987114179,      -5.358277668,      -11.77159257
          0,           0,         108,      -5.544977468,      -5.865841433,      -6.061340821,      -5.441222966,      -11.77166099
          0,           0,         109,       -5.68511344,      -5.943507184,      -6.103812412,      -5.633726284,      -11.76438244
          0,           0,         110,      -5.713791328,      -5.929785246,      -6.113741738,      -5.672867838,       -11.7591538
          0,           0,         111,      -5.668730968,      -6.016005652,      -6.111776322,      -5.631783673,      -11.75642475
          0,           0,         112,      -5.708799046,      -6.020097784,      -6.119192837,      -5.671579015,      -11.75163349
          0,           0,         113,       -5.75890165,      -6.020833722,      -6.134378313,      -5.732445484,      -11.74568841
          0,           0,         114,      -5.746182318,      -6.064487624,      -6.144529796,      -5.726141882,      -11.74013947
          0,           0,         115,      -5.775566206,      -6.095634353,      -6.152282152,      -5.749188516,       -11.7361566
          0,           0,         116,      -5.812913342,      -6.113311606,      -6.166810592,        -5.7807856,      -11.73152039
          0,           0,         117,      -5.844537333,      -6.127901035,      -6.183437288,        -5.8112276,      -11.72745741
          0,           0,         118,      -5.873124603,      -6.141110047,      -6.199131065,      -5.838721765,      -11.72439078
          0,           0,         119,      -5.897497453,       -6.15427048,      -6.213066753,      -5.861811243,      -11.71886693
          0,           0,         120,      -5.913860981,      -6.165131468,      -6.224659687,      -5.876887095,      -11.71273959
          0,           0,         121,      -5.931278612,      -6.176348413,      -6.235590853,      -5.892269748,      -11.70936841
          0,           0,         122,      -5.950473442,       -6.18675874,      -6.246272916,      -5.909112754,      -11.70481254
          0,           0,         123,       -5.96873904,      -6.195880133,      -6.256760437,      -5.925287284,      -11.69922447
          0,           0,         124,      -5.984422972,      -6.204169094,      -6.267131501,      -5.939455861,      -11.69471527
          0,           0,         125,      -5.997171145,      -6.212086351,      -6.277280957,      -5.951434776,       -11.6908049
          0,           0,         126,      -6.007568431,      -6.219878849,      -6.287180106,      -5.961771137,      -11.68597745
          0,           0,         127,      -6.016124704,      -6.227520261,      -6.296821599,      -5.970937322,       -11.6813137
          0,           0,         128,      -6.023163909,      -6.234869313,      -6.306132554,      -5.979149323,      -11.67645378
          0,           0,         129,      -6.028769245,      -6.241468116,      -6.315004631,       -5.98630342,        -11.672084
          0,           0,         130,      -6.032066132,      -6.246403633,      -6.323278988,      -5.992010515,      -11.66802232
          0,           0,         131,      -6.033048639,      -6.247827219,      -6.330896327,      -5.996386857,      -11.66367281
          0,           0,         132,      -6.048975907,      -6.244137604,      -6.337576278,      -6.005098791,      -11.65930194
          0,           0,         133,      -6.046574631,      -6.257406459,      -6.343904459,      -6.000912367,      -11.65507189
          0,           0,         134,      -6.052135988,      -6.271812472,      -6.351253449,      -6.008387761,      -11.65124671
          0,           0,         135,      -6.064665399,      -6.284080923,      -6.360149761,      -6.022315911,      -11.64757317
          0,           0,         136,      -6.077993284,      -6.294590473,      -6.369852162,      -6.035870895,      -11.64362956
          0,           0,         137,      -6.089072286,       -6.30263802,      -6.379858604,      -6.046296313,      -11.63966937
          0,           0,         138,      -6.097015008,       -6.30835815,      -6.389751219,      -6.053014237,      -11.63607293
          0,           0,         139,        -6.1022382,      -6.312306394,      -6.399278182,       -6.05652491,      -11.63259868
          0,           0,         140,      -6.106012107,      -6.315237785,      -6.408275582,      -6.058227435,      -11.62900741
          0,           0,         141,      -6.110092616,      -6.318085222,      -6.416872274,      -6.060318473,      -11.62537566
          0,           0,         142,      -6.115789375,      -6.321742497,      -6.425397672,      -6.064654482,      -11.62195075
          0,           0,         143,       -6.12324118,      -6.326529893,      -6.434137052,      -6.071501852,      -11.61870258
          0,           0,         144,      -6.131584005,      -6.331989958,      -6.443196003,      -6.079570388,      -11.61534149
          0,           0,         145,      -6.139699724,      -6.337423559,      -6.452508735,      -6.087250746,      -11.61183928
          0,           0,         146,      -6.146887259,      -6.342531825,      -6.461931816,      -6.093738199,      -11.60859102
          0,           0,         147,      -6.153029686,      -6.347445525,      -6.471365006,       -6.09912082,       -11.6052337
          0,           0,         148,      -6.158377779,      -6.352380852,      -6.480780982,      -6.103845581,      -11.60175158
          0,           0,         149,      -6.163320698,      -6.357477397,      -6.490223118,      -6.108355062,      -11.59801725
          0,           0,         150,      -6.168122235,      -6.362760234,      -6.499708243,      -6.112885413,      -11.59452627
          0,           0,         151,      -6.172963098,      -6.368226753,      -6.509239788,      -6.117567166,      -11.59084885
          0,           0,         152,      -6.177980976,      -6.373892567,      -6.518839282,      -6.122499467,      -11.58709617
          0,           0,         153,      -6.183262992,      -6.379742556,      -6.528538541,       -6.12774416,      -11.58324722
          0,           0,         154,      -6.188812232,      -6.385751174,      -6.538344567,      -6.133302398,      -11.57936067
          0,           0,         155,      -6.194526874,      -6.391952835,      -6.548131135,      -6.139080678,      -11.57541149
          0,           0,         156,      -6.200461421,      -6.398352974,      -6.557961928,      -6.145113116,       -11.5715226
          0,           0,         157,      -6.206719803,      -6.404952721,      -6.567913514,      -6.151474984,      -11.56762742
          0,           0,         158,      -6.213237746,      -6.411730021,      -6.577893471,      -6.158111233,      -11.56372707
          0,           0,         159,      -6.220010649,      -6.418729069,      -6.587866142,      -6.165024214,      -11.55983142
          0,           0,         160,       -6.22710309,      -6.425934796,      -6.597887334,      -6.172276562,      -11.55594802
          0,           0,         161,      -6.234392718,       -6.43334013,      -6.607821059,      -6.179779059,      -11.55205077
          0,           0,         162,      -6.241871825,      -6.440942075,      -6.617655966,      -6.187532197,      -11.54818947
          0,           0,         163,      -6.249516883,      -6.448725369,      -6.627364367,      -6.195517888,      -11.54434661
          0,           0,         164,      -6.257297392,      -6.456671983,      -6.636924936,      -6.203708497,      -11.54050795
          0,           0,         165,      -6.265157327,      -6.464740498,      -6.646314522,      -6.212054479,      -11.53671122
          0,           0,         166,      -6.273025743,      -6.472883596,      -6.655491876,       -6.22049051,      -11.53293365
          0,           0,         167,      -6.280851501,      -6.481057973,      -6.664431408,      -6.228964888,      -11.52915311
          0,           0,         168,      -6.288581389,      -6.489227428,      -6.673095649,      -6.237426486,      -11.52522547
          0,           0,         169,      -6.296192326,      -6.497358845,      -6.681485798,      -6.245845109,      -11.52161854
          0,           0,         170,      -6.303680357,      -6.505426693,      -6.689619704,       -6.25420797,      -11.51792242
          0,           0,         171,       -6.31104254,      -6.513405397,      -6.697518736,      -6.262501381,      -11.51421116
          0,           0,         172,      -6.318279703,      -6.521272682,      -6.705212839,      -6.270715914,      -11.51052967
          0,           0,         173,      -6.325400448,       -6.52901195,      -6.712749054,      -6.278849251,      -11.50678095
          0,           0,         174,      -6.332404225,      -6.536599515,      -6.720170152,      -6.286888039,       -11.5032263
          0,           0,         175,      -6.339283272,      -6.544014888,        -6.7275135,      -6.294813801,      -11.49965391
          0,           0,         176,      -6.346037532,      -6.551244583,      -6.734832334,      -6.302615015,      -11.49605033
          0,           0,         177,      -6.352665223,      -6.558276361,      -6.742177652,      -6.310278619,      -11.49244982
          0,           0,         178,      -6.359164247,      -6.565102742,      -6.749596509,      -6.317793276,      -11.48887807
          0,           0,         179,      -6.365533899,      -6.571718473,      -6.757129434,      -6.325150393,      -11.48536447
          0,           0,         180,      -6.371768029,      -6.578120426,      -6.764793544,      -6.332338094,       -11.4818812
          0,           0,         181,       -6.37787603,      -6.584317852,      -6.772613559,      -6.339361367,      -11.47844211
          0,           0,         182,      -6.383858509,      -6.590324856,      -6.780583277,      -6.346218724,      -11.47502408
          0,           0,         183,      -6.389737001,      -6.596162076,      -6.788715828,      -6.352930111,      -11.47164706
          0,           0,         184,      -6.395531504,      -6.601852065,      -6.797009018,      -6.359516403,      -11.46830377
          0,           0,         185,      -6.401264826,      -6.607414279,      -6.805450369,       -6.36600122,      -11.46500447
          0,           0,         186,      -6.406963531,      -6.612879039,      -6.814023355,      -6.372413286,      -11.46157484
          0,           0,         187,      -6.412649272,      -6.618268374,      -6.822704421,      -6.378776948,      -11.45854845
          0,           0,         188,      -6.418344383,      -6.623601774,      -6.831469831,      -6.385117074,      -11.45539769
          0,           0,         189,      -6.424075716,      -6.628902185,      -6.840302794,      -6.391462639,      -11.45229218
          0,           0,         190,       -6.42986038,      -6.634184473,      -6.849180476,      -6.397834713,      -11.44922637
          0,           0,         191,      -6.435708725,      -6.639457982,      -6.858078981,      -6.404246151,      -11.44619347
          0,           0,         192,      -6.441626893,      -6.644724119,      -6.866972196,      -6.410704658,      -11.44320247
          0,           0,         193,      -6.447622691,       -6.64998307,      -6.875843959,      -6.417218802,      -11.44024511
          0,           0,         194,      -6.453690467,      -6.655229221,      -6.884671382,      -6.423784135,      -11.43733293
          0,           0,         195,      -6.459819858,      -6.660451183,      -6.893428227,      -6.430390707,      -11.43448601
          0,           0,         196,      -6.465996485,      -6.665639444,      -6.902100614,       -6.43702435,      -11.43169748
          0,           0,         197,      -6.472211688,      -6.670781785,      -6.910675555,      -6.443676424,      -11.42895268
          0,           0,         198,       -6.47844992,      -6.675861345,      -6.919135053,      -6.450330088,      -11.42626982
          0,           0,         199,      -6.484699411,      -6.680866183,       -6.92746872,      -6.456972935,      -11.42359604
          0,           0,         200,      -6.490946667,       -6.68578543,       -6.93567092,      -6.463590785,      -11.42097949
          0,           0,         201,       -6.49718115,      -6.690605561,      -6.943734543,      -6.470172296,      -11.41836681
          0,           0,         202,      -6.503389365,      -6.695313844,      -6.951647226,        -6.4767034,      -11.41579609
          0,           0,         203,      -6.509563328,      -6.699902153,      -6.959408069,      -6.483175943,      -11.41326627
          0,           0,         204,      -6.515695992,      -6.704364452,      -6.967015906,      -6.489583051,      -11.41042986
          0,           0,         205,      -6.521781844,      -6.708696196,      -6.974473004,      -6.495919172,      -11.40827248
          0,           0,         206,      -6.527818386,      -6.712895957,      -6.981787456,      -6.502182326,      -11.40589408
          0,           0,         207,      -6.533803612,       -6.71696314,      -6.988967601,       -6.50837056,      -11.40351476
          0,           0,         208,      -6.539734864,      -6.720897447,      -6.996022613,      -6.514481917,      -11.40116454
          0,           0,         209,      -6.545611255,      -6.724699683,       -7.00296617,      -6.520515659,      -11.39883655
          0,           0,         210,      -6.551432956,      -6.728372902,      -7.009814084,      -6.526472576,      -11.39655934
          0,           0,         211,      -6.557200927,      -6.731921579,       -7.01658325,      -6.532353994,      -11.39433192
          0,           0,         212,      -6.562917106,      -6.735351299,      -7.023291062,      -6.538162575,      -11.39218809
          0,           0,         213,      -6.568583765,      -6.738667451,        -7.0299552,      -6.543901017,      -11.39009657
