"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,          72,      -7.317707036,      -7.286163391,      -7.593350905,      -7.128538379,       -9.55871406,      -3.130900146
          0,           0,          73,      -7.360804498,       -7.40032736,      -7.544658843,      -7.173728255,      -9.256667805,         -2.784512
          0,           0,          74,      -7.407525819,      -7.504272821,      -7.551696551,      -7.225264226,      -9.467192168,      -2.959510064
          0,           0,          75,      -7.417639156,      -7.484753712,      -7.594796152,      -7.231309666,      -9.496062411,      -3.119350472
          0,           0,          76,      -7.438758588,      -7.539772985,       -7.59527552,      -7.252760113,      -9.315142989,       -2.97821673
          0,           0,          77,      -7.444339907,      -7.640336013,      -7.594802587,      -7.265394529,       -9.46486785,      -3.220877214
          0,           0,          78,      -7.452882359,      -7.720356151,      -7.610123822,      -7.271491506,      -9.882024382,      -3.814789659
          0,           0,          79,      -7.490195092,      -7.733991215,      -7.629783789,      -7.316671081,      -9.598800193,      -3.416862012
          0,           0,          80,      -7.466847531,      -7.659324532,      -7.621706978,      -7.291249583,      -9.705373798,      -3.676734513
          0,           0,          81,      -7.426641251,      -7.572458788,      -7.608726599,      -7.253448699,      -9.584502614,      -3.321806487
          0,           0,          82,      -7.416767784,       -7.51946034,      -7.610509582,       -7.23679411,      -9.647542651,       -3.58250027
          0,           0,          83,      -7.443803476,      -7.526968836,      -7.633480764,      -7.265508109,      -9.795217453,      -3.576002014
          0,           0,          84,      -7.415992605,      -7.475020274,      -7.613498981,      -7.236290493,      -10.02631868,      -3.799714908
          0,           0,          85,      -7.386330421,      -7.436100738,      -7.595316171,      -7.206901823,      -10.18108361,      -3.336611893
          0,           0,          86,      -7.333972562,      -7.324020717,      -7.603423132,       -7.14851488,      -9.754653191,      -3.470128073
          0,           0,          87,        -7.3729061,       -7.35073063,      -7.606663228,        -7.1843752,      -10.25475141,      -3.533161588
          0,           0,          88,      -7.435753656,       -7.50031787,      -7.583393969,      -7.245807448,      -9.722984247,       -3.32931845
          0,           0,          89,      -7.421382502,      -7.540948662,      -7.583049773,      -7.238597757,       -9.51021452,      -3.154975717
          0,           0,          90,      -7.377379552,      -7.424668107,      -7.587424897,      -7.194045116,      -9.837071001,      -3.732666951
          0,           0,          91,      -7.409868105,      -7.423483825,      -7.610443807,      -7.225624952,      -10.31851351,      -3.607134441
          0,           0,          92,      -7.425590998,      -7.493290458,      -7.598335517,      -7.241294635,      -10.37845231,      -3.738555164
          0,           0,          93,      -7.441443185,      -7.635425029,      -7.600467083,      -7.255686934,      -9.933734524,      -3.654916158
          0,           0,          94,      -7.482057348,      -7.791474298,        -7.5976083,       -7.30081603,      -10.06631135,      -3.379918472
          0,           0,          95,      -7.503226288,      -7.816822125,      -7.629104779,      -7.328390975,      -10.07278871,      -3.537042991
          0,           0,          96,      -7.502190461,      -7.857391921,      -7.618212273,      -7.324718639,      -10.31265528,       -3.74950258
          0,           0,          97,      -7.469204022,      -7.726480901,      -7.615788617,      -7.296989922,      -9.734795301,      -3.375096539
          0,           0,          98,      -7.436371059,      -7.569627832,      -7.605412061,      -7.258861591,      -9.853013283,      -3.326371666
          0,           0,          99,      -7.431715051,      -7.452602081,      -7.627949594,      -7.259394748,      -9.647106555,      -3.404248228
          0,           0,         100,       -7.33727955,      -7.330872436,      -7.609234771,      -7.152522753,      -9.389659805,      -3.088630181
          0,           0,         101,      -7.369722482,      -7.416789018,      -7.556619542,      -7.183378377,       -9.64504194,      -3.583173694
          0,           0,         102,      -7.398836973,      -7.457082912,      -7.583775483,      -7.212645389,      -9.674946139,      -3.633764349
          0,           0,         103,      -7.432791884,      -7.504455886,       -7.61276771,      -7.246606057,      -9.704550168,      -3.688015821
          0,           0,         104,      -7.470357653,      -7.556861851,       -7.64753071,      -7.284262028,      -9.733893857,      -3.741573367
          0,           0,         105,      -7.511224907,      -7.613829098,      -7.689436525,      -7.325190471,      -9.763103682,      -3.792175016
          0,           0,         106,      -7.555024063,      -7.671260101,      -7.737190032,      -7.369264806,      -9.792374473,      -3.836106163
          0,           0,         107,      -7.601262027,      -7.728305426,       -7.78577051,      -7.415807261,      -9.821977263,      -3.868463179
          0,           0,         108,      -7.648689602,      -7.785061289,      -7.833673308,      -7.463627329,      -9.852267233,      -3.884264878
          0,           0,         109,      -7.698231368,      -7.840364977,      -7.882555362,      -7.513477047,      -9.883710263,       -3.88131044
          0,           0,         110,      -7.750322523,      -7.892987946,       -7.93412313,      -7.565763501,      -9.916936793,      -3.861448457
          0,           0,         111,      -7.803464761,      -7.942129212,      -7.990364016,      -7.619333068,      -9.952804716,      -3.829514234
          0,           0,         112,      -7.854467532,      -7.986887089,      -8.046931577,      -7.671800443,      -9.992435488,       -3.79139272
          0,           0,         113,      -7.901167892,       -8.02488275,      -8.099487665,      -7.721489232,      -10.03721002,      -3.751548586
          0,           0,         114,      -7.944312527,      -8.054590714,      -8.148348284,      -7.768439199,      -10.08870883,      -3.712930826
          0,           0,         115,      -7.985425516,      -8.076511947,      -8.193269178,      -7.813500012,      -10.14843306,      -3.676257918
          0,           0,         116,      -8.025144519,      -8.095788249,      -8.234904628,      -7.856804507,      -10.21646578,      -3.640945933
          0,           0,         117,       -8.06261773,      -8.110719193,      -8.272564362,      -7.897610367,      -10.28720075,      -3.606806354
          0,           0,         118,      -8.101485026,      -8.125572011,      -8.305962776,      -7.938552551,      -10.34032904,       -3.57330859
          0,           0,         119,      -8.137208631,      -8.136788996,      -8.334898691,      -7.975005426,      -10.33829411,      -3.539790383
          0,           0,         120,      -8.171179216,       -8.14791666,      -8.359173544,      -8.008390835,      -10.26839233,      -3.505715127
          0,           0,         121,      -8.202973873,      -8.159438577,      -8.379239847,      -8.040062907,      -10.16846219,      -3.471234487
          0,           0,         122,      -8.232258631,      -8.170569954,      -8.395660327,      -8.069495278,      -10.05981904,       -3.43558689
