"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         102,      -7.584420023,      -7.868759749,      -8.348053041,      -7.120746195,      -9.470618802,      -3.897550172
          0,           0,         103,      -7.584496395,      -7.868820664,      -8.348173305,      -7.120825304,      -9.470671482,      -3.897602831
          0,           0,         104,      -7.584572792,      -7.868881665,      -8.348293549,      -7.120904451,       -9.47072411,      -3.897655531
          0,           0,         105,      -7.584649222,      -7.868942723,      -8.348413769,       -7.12098364,      -9.470776717,      -3.897708254
          0,           0,         106,      -7.584725689,      -7.869003852,      -8.348533973,      -7.121062875,      -9.470829349,      -3.897761005
          0,           0,         107,      -7.584802196,      -7.869065045,      -8.348654164,      -7.121142161,      -9.470882022,      -3.897813744
          0,           0,         108,      -7.584878736,      -7.869126305,      -8.348774338,      -7.121221491,      -9.470934726,      -3.897866479
          0,           0,         109,      -7.584955312,      -7.869187621,      -8.348894509,      -7.121300864,      -9.470987467,      -3.897919219
          0,           0,         110,      -7.585031925,      -7.869248999,      -8.349014683,      -7.121380286,      -9.471040256,      -3.897971927
          0,           0,         111,      -7.585108573,      -7.869310442,      -8.349134863,      -7.121459753,      -9.471093094,      -3.898024588
          0,           0,         112,      -7.585185244,      -7.869371946,      -8.349255065,      -7.121539254,      -9.471145983,      -3.898077211
          0,           0,         113,      -7.585261952,      -7.869433508,      -8.349375302,      -7.121618802,      -9.471198929,      -3.898129747
          0,           0,         114,      -7.585338695,      -7.869495127,      -8.349495581,      -7.121698394,      -9.471251902,      -3.898182239
          0,           0,         115,      -7.585415475,      -7.869556793,      -8.349615908,      -7.121778035,      -9.471304924,      -3.898234671
          0,           0,         116,      -7.585492294,      -7.869618477,      -8.349736284,      -7.121857725,      -9.471357994,      -3.898287028
          0,           0,         117,      -7.585569149,      -7.869680216,      -8.349856712,      -7.121937461,      -9.471411116,      -3.898339305
          0,           0,         118,      -7.585646041,      -7.869742013,      -8.349977186,      -7.122017244,      -9.471464291,      -3.898391517
          0,           0,         119,      -7.585722967,      -7.869803868,      -8.350097705,      -7.122097072,      -9.471517544,      -3.898443659
          0,           0,         120,      -7.585799929,      -7.869865801,      -8.350218261,      -7.122176946,      -9.471570963,      -3.898495756
          0,           0,         121,      -7.585876925,      -7.869927787,      -8.350338854,      -7.122256862,      -9.471624435,        -3.8985478
          0,           0,         122,      -7.585953953,        -7.8699898,      -8.350459479,       -7.12233682,      -9.471677968,      -3.898599785
          0,           0,         123,      -7.586031015,      -7.870051895,      -8.350580129,      -7.122416821,       -9.47173144,      -3.898651738
          0,           0,         124,      -7.586108109,       -7.87011405,      -8.350700805,      -7.122496863,      -9.471784961,      -3.898703684
          0,           0,         125,      -7.586185235,      -7.870176292,      -8.350821503,      -7.122576946,      -9.471838533,      -3.898755643
          0,           0,         126,      -7.586262391,      -7.870238593,       -8.35094222,      -7.122657065,      -9.471892166,       -3.89880763
          0,           0,         127,      -7.586339577,      -7.870300941,      -8.351062956,      -7.122737221,      -9.471945859,      -3.898859681
          0,           0,         128,      -7.586416792,      -7.870363334,      -8.351183711,      -7.122817411,        -9.4719996,        -3.8989118
          0,           0,         129,      -7.586494035,      -7.870425772,      -8.351304484,      -7.122897635,      -9.472053335,      -3.898964002
          0,           0,         130,      -7.586571306,      -7.870488264,      -8.351425275,      -7.122977893,      -9.472107066,      -3.899016292
