"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     
          0,           0,         110,       -7.51583156,      -7.555133212,      -7.712772651,      -7.338844294,      -9.240251509,      -3.401816682
          0,           0,         111,      -7.553037423,      -7.595216176,      -7.754276333,      -7.378749775,      -9.244004207,      -3.396470839
          0,           0,         112,      -7.590137446,      -7.634624006,      -7.795538662,      -7.419394472,      -9.248541945,      -3.391473926
          0,           0,         113,      -7.626973779,      -7.673371913,      -7.837073801,      -7.460535131,      -9.253945445,      -3.386629277
          0,           0,         114,      -7.665703013,      -7.712366884,      -7.881332649,      -7.503155437,      -9.260284372,      -3.380987048
          0,           0,         115,      -7.703125627,      -7.749401299,      -7.928643798,      -7.543861776,      -9.267615108,      -3.373466383
          0,           0,         116,       -7.73892392,      -7.785854348,      -7.975529776,      -7.583250758,      -9.275973426,      -3.363102214
          0,           0,         117,      -7.775302375,      -7.822224031,      -8.020455985,      -7.624200417,      -9.285363633,      -3.349200359
          0,           0,         118,      -7.810464492,      -7.855429184,       -8.06255325,      -7.665070148,      -9.295745062,      -3.331365171
          0,           0,         119,      -7.844388442,      -7.883660591,       -8.10100612,      -7.704591895,      -9.307013404,      -3.309607276
          0,           0,         120,      -7.875931011,      -7.906240115,      -8.135104598,      -7.741404827,      -9.318964027,      -3.283944914
          0,           0,         121,      -7.904646095,       -7.92452086,      -8.164562893,      -7.775805787,      -9.331237007,      -3.254659385
          0,           0,         122,      -7.929879577,      -7.938988097,      -8.189908211,      -7.805016454,      -9.343227205,      -3.222219832
          0,           0,         123,      -7.951327157,      -7.950432505,      -8.211724611,      -7.828146199,      -9.353966969,      -3.187130864
          0,           0,         124,      -7.969035457,      -7.960083397,      -8.230428596,       -7.84636783,      -9.362015476,      -3.149939042
          0,           0,         125,      -7.983654301,      -7.969331802,       -8.24636498,      -7.861718271,      -9.365440572,       -3.11125811
          0,           0,         126,      -7.996245387,      -7.979446542,      -8.259870642,      -7.875626985,      -9.362073301,      -3.071809554
          0,           0,         127,       -8.00694353,      -7.990038036,      -8.271371394,      -7.887882918,       -9.35011737,      -3.032420428
          0,           0,         128,      -8.015091547,       -8.00068103,      -8.282069711,      -7.897118969,      -9.328953772,      -2.993942299
          0,           0,         129,      -8.019710615,      -8.010233241,      -8.305543121,      -7.902731504,      -9.299648968,      -2.957243531
          0,           0,         130,      -8.020505813,      -8.020342695,      -8.323853787,      -7.903790084,       -9.26469014,      -2.923290938
          0,           0,         131,      -8.035301568,      -8.029826239,      -8.335905405,      -7.921799998,      -9.227255791,      -2.893653117
          0,           0,         132,      -8.045597972,      -8.038752209,      -8.341762089,       -7.93450692,      -9.190468913,      -2.869055571
          0,           0,         133,      -8.050114486,      -8.047222578,      -8.350099316,      -7.938960226,      -9.156951955,      -2.850474186
          0,           0,         134,       -8.05441447,       -8.05718786,      -8.358400081,      -7.943273718,      -9.128817219,      -2.839143148
          0,           0,         135,      -8.060156608,      -8.068691723,      -8.367066321,      -7.949510719,      -9.107851661,      -2.836700242
          0,           0,         136,      -8.067424813,      -8.081206401,      -8.375977841,      -7.957523677,      -9.094678714,      -2.843620219
          0,           0,         137,      -8.075863164,      -8.094732265,      -8.385644899,       -7.96761095,      -9.089450298,      -2.859982779
          0,           0,         138,       -8.08540486,      -8.108720691,      -8.395931401,      -7.979357357,      -9.092651877,      -2.888026159
          0,           0,         139,      -8.094841267,      -8.121642381,      -8.406938055,      -7.990455123,      -9.107761339,      -2.932493436
          0,           0,         140,      -8.105413746,       -8.13469027,       -8.41846003,      -8.004016891,      -9.134128671,      -2.994714644
          0,           0,         141,      -8.115935023,      -8.144661926,      -8.429679412,      -8.016799835,      -9.172984813,      -3.079045475
          0,           0,         142,       -8.12704681,      -8.153649872,      -8.439918589,      -8.030659018,      -9.225324244,      -3.191329293
          0,           0,         143,      -8.138582315,      -8.161346545,      -8.448838308,      -8.045351855,      -9.291225679,       -3.33416382
          0,           0,         144,      -8.148526831,      -8.168221999,      -8.456197639,      -8.057420234,      -9.361344688,      -3.472457295
          0,           0,         145,      -8.108957666,      -8.167746427,      -8.439199621,      -8.001873365,        -9.2712221,      -3.120227326
          0,           0,         146,      -8.134773763,      -8.178466377,      -8.461957122,      -8.036860696,      -9.450768059,      -3.435117291
          0,           0,         147,      -8.167386894,      -8.187507901,      -8.478825538,      -8.079384738,      -9.752511355,      -3.435520309
          0,           0,         148,      -8.174853487,      -8.194034732,      -8.488865056,      -8.089707809,      -9.780443398,      -3.181378543
          0,           0,         149,      -8.177130051,      -8.193526418,      -8.495822528,      -8.083407722,      -9.600543708,      -3.068957794
          0,           0,         150,      -8.178115279,      -8.197498647,      -8.503130611,      -8.090794947,      -9.470655513,      -3.015483027
          0,           0,         151,      -8.177316584,      -8.192076609,      -8.503279268,      -8.081959178,       -9.38371733,      -2.991552344
          0,           0,         152,      -8.179937326,      -8.202185243,      -8.506291551,      -8.090092461,      -9.325750362,      -2.987175954
          0,           0,         153,      -8.156978288,      -8.198495995,      -8.464452219,      -8.052097078,         -9.288356,      -2.997319564
          0,           0,         154,      -8.098828108,      -8.201586795,      -8.429719415,      -7.979441549,      -9.266516507,      -3.018549603
          0,           0,         155,      -8.047707563,      -8.195387022,      -8.353319267,      -7.913913834,      -9.258811694,      -3.053048672
          0,           0,         156,       -8.10248414,      -8.188066245,      -8.418169258,      -7.981625417,      -9.263814065,      -3.098797145
